,Soil_Type,Soil_Nutrient_Levels,Organic_Matter_Content,Cover_Cropping,Soil_Erosion_Prevention,Crop_Type,Crop_Rotation_Practice,Soil_Health_Index
2823,Clayey,1.9733951311602107,3.6712248799464677,No,Contour Plowing,Maize,No,1.2706500473375133
2824,Loamy,8.578961762351604,1.1623839412094936,No,Terracing,Maize,Yes,9.726955828774893
2825,Clayey,6.527198585687662,2.5630119382680165,No,Contour Plowing,Wheat,Yes,6.904412825399246
2826,Clayey,3.9324212561750382,4.163398710532716,Yes,Terracing,Wheat,No,5.639217121144075
2827,Sandy,2.725625956512398,4.212024121836006,No,Windbreaks,Rice,Yes,3.45451812963781
2828,Loamy,5.999475521526683,3.8645951155027785,No,Windbreaks,Rice,No,6.922889963267529
2829,Clayey,6.2552736033502185,1.8169544822794577,Yes,Contour Plowing,Wheat,No,4.277510765944415
2830,Clayey,2.8629424112055233,1.988820475722533,No,Terracing,Maize,No,7.322447463962406
2831,Sandy,8.662651731023265,4.984354909058049,Yes,Windbreaks,Maize,Yes,7.143147282760878
2832,Sandy,1.7583792954026598,1.4135120288078395,No,Terracing,Wheat,No,1.834694156117164
2833,Clayey,4.204837766497795,1.7226507956096375,No,Terracing,Maize,Yes,9.183346374798925
2834,Loamy,7.123459723862699,1.5201050226005304,Yes,Contour Plowing,Wheat,No,5.382768264415132
2835,Loamy,3.467083274372806,2.3106198547344623,No,Contour Plowing,Rice,No,4.536504450698985
2836,Sandy,8.449076753031447,1.8407033409356934,No,Terracing,Maize,No,9.599159292659007
2837,Sandy,7.658810439403632,2.9907518381910885,No,Terracing,Maize,No,4.943883530000905
2838,Clayey,8.101205600933207,2.9040828275204795,No,Contour Plowing,Rice,No,7.49098825212758
2839,Sandy,2.0719588228904464,4.606022477805213,Yes,Terracing,Rice,Yes,6.896228295248525
2840,Clayey,2.264924151959886,1.138959789779126,Yes,Contour Plowing,Maize,No,2.4862608827475094
2841,Loamy,3.5782636397012526,2.2795183066710534,No,Terracing,Maize,No,9.920284963688232
2842,Loamy,5.66269448677805,3.3866315679883607,No,Contour Plowing,Wheat,No,5.17243890061798
2843,Clayey,7.732144690294621,3.4192070473758553,Yes,Terracing,Wheat,Yes,4.553043151755777
2844,Sandy,8.52877801684813,2.920504916056837,Yes,Contour Plowing,Maize,No,9.27652143477907
2845,Loamy,7.3390178436146245,4.262662163258534,No,Terracing,Wheat,No,5.763145029193991
2846,Sandy,9.357371933775745,1.2508886856578352,Yes,Windbreaks,Rice,No,7.345692657363811
2847,Loamy,7.6486915865433724,4.261951062320543,Yes,Windbreaks,Wheat,No,8.616214425358098
2848,Clayey,3.7564109830415324,2.9790169617428144,Yes,Terracing,Wheat,Yes,3.119449561520665
2849,Clayey,3.3857315590471533,1.5350427803080087,Yes,Windbreaks,Maize,No,2.5251992667507657
2850,Clayey,7.265732052709809,4.54280765416191,No,Terracing,Wheat,Yes,1.6165612503190538
2851,Loamy,2.7358351182065284,3.596915118163854,Yes,Terracing,Maize,Yes,9.074199693214588
2852,Sandy,1.834433297292429,1.6541827472965571,No,Windbreaks,Maize,Yes,2.8033038526883387
2853,Sandy,5.790005873705745,1.1345988935961064,No,Terracing,Maize,Yes,3.769786396579545
2854,Sandy,8.394774128010598,1.564438593330597,Yes,Contour Plowing,Rice,No,3.57226233471056
2855,Loamy,1.9124185822287718,3.4351918407215742,No,Terracing,Wheat,No,3.7412918877015544
2856,Loamy,8.127021914161563,1.7171849410401938,No,Terracing,Wheat,Yes,7.0125501414584654
2857,Loamy,8.304148039163934,1.9030522995001125,Yes,Windbreaks,Wheat,Yes,9.587022028664844
2858,Loamy,5.340466000733892,1.1005589030252567,Yes,Contour Plowing,Maize,Yes,3.9650809236178635
2859,Loamy,1.5157927900943813,3.8917226889544145,Yes,Terracing,Rice,No,4.668824391928272
2860,Sandy,2.571308661224678,4.241457599037748,No,Terracing,Maize,Yes,7.940322856977501
2861,Loamy,7.366836476457391,4.187392707088493,No,Terracing,Wheat,Yes,4.891041497689173
2862,Loamy,7.406001504918545,1.510272605457137,No,Terracing,Maize,Yes,9.334384911334427
2863,Sandy,9.085197476508988,4.613204509555038,No,Terracing,Maize,Yes,5.528962456706949
2864,Loamy,6.244175318991245,3.68911531789632,Yes,Terracing,Wheat,Yes,4.129613701872539
2865,Sandy,2.1169663094239963,4.590114489507458,No,Contour Plowing,Maize,No,9.744152353608428
2866,Sandy,2.092734149544749,2.7886420181226543,Yes,Contour Plowing,Maize,Yes,4.83203688457762
2867,Clayey,7.4901912162114135,2.747819444334791,Yes,Terracing,Rice,No,3.0805738406923835
2868,Clayey,2.6540619859711105,4.138146074739581,Yes,Terracing,Maize,No,2.5993073331057963
2869,Clayey,3.955469496549448,1.373191421906974,Yes,Windbreaks,Rice,No,9.95663193245493
2870,Clayey,5.384908062297225,3.083496146539543,No,Contour Plowing,Wheat,No,7.776889238159643
2871,Loamy,1.2228838981853607,4.345536942524903,Yes,Contour Plowing,Rice,No,4.677938177096626
2872,Clayey,3.2393712431793866,4.320770252278285,No,Terracing,Maize,Yes,8.43727008566971
2873,Sandy,4.671006476565521,4.824531425369476,Yes,Contour Plowing,Wheat,No,5.921255165630365
2874,Loamy,3.516726866438856,3.793090374122186,Yes,Contour Plowing,Maize,No,3.856506162699452
2875,Clayey,2.2273329472080925,1.8310825177589134,Yes,Windbreaks,Maize,Yes,7.690472278623634
2876,Sandy,7.552110320165776,1.0811212595783233,No,Windbreaks,Rice,No,7.7130526499483665
2877,Loamy,8.318328896511865,2.9176631945084077,Yes,Contour Plowing,Maize,Yes,5.501523062657215
2878,Loamy,3.3173107852935235,3.054815462490222,Yes,Contour Plowing,Rice,Yes,1.4064250631994675
2879,Clayey,7.96977545145673,1.9610503379957258,Yes,Contour Plowing,Wheat,Yes,1.6932023791630084
2880,Loamy,4.469982079611825,1.4987897884944128,Yes,Terracing,Wheat,Yes,8.098745311011442
2881,Sandy,5.560172117686025,3.344832664762036,No,Windbreaks,Maize,Yes,8.411287383893919
2882,Loamy,8.704009674038375,4.057022696096565,No,Terracing,Rice,No,7.10460773719464
2883,Sandy,7.749583136221671,4.972616414360642,Yes,Windbreaks,Maize,Yes,8.551617178759146
2884,Loamy,8.246051661845598,4.033210468842074,Yes,Windbreaks,Maize,Yes,7.475387233218509
2885,Clayey,2.2316064992772113,4.174529657022324,No,Windbreaks,Maize,No,9.072411584580244
2886,Sandy,1.6274748325035653,3.46584351291519,No,Contour Plowing,Maize,No,2.353584453519523
2887,Loamy,9.040642561791884,4.9436906358800705,No,Windbreaks,Rice,No,4.489673754941862
2888,Loamy,4.490508426139849,3.5598255404582817,Yes,Terracing,Maize,No,5.176997145017373
2889,Loamy,3.5909171026271274,4.441013145598817,No,Windbreaks,Wheat,Yes,3.678974152823922
2890,Sandy,7.522266288356421,4.783138584963822,Yes,Terracing,Rice,No,7.5282980333449965
2891,Sandy,8.527740369218709,4.719434002002243,No,Windbreaks,Maize,Yes,9.211949314202261
2892,Sandy,8.76240659708471,2.525661375133426,No,Windbreaks,Rice,No,4.712339793423487
2893,Clayey,3.8439742701270463,1.3146482332570346,Yes,Contour Plowing,Maize,No,9.4738776813817
2894,Clayey,8.669911520815067,1.6874948101569873,No,Terracing,Wheat,No,5.65092016429651
2895,Sandy,1.3684054993691084,1.23689322158643,Yes,Windbreaks,Wheat,No,5.70264064134446
2896,Loamy,1.4469534231374699,1.4215877393165601,No,Windbreaks,Wheat,No,6.401975866099809
2897,Clayey,6.61167275656739,1.7386049835747905,Yes,Terracing,Rice,Yes,3.4149795860739283
2898,Sandy,1.5679573220399161,2.364377266349607,No,Windbreaks,Wheat,Yes,4.450244672215333
2899,Loamy,3.9214825165914537,3.1741585863003032,No,Contour Plowing,Maize,Yes,5.979137075969452
2900,Clayey,7.054803876222316,3.846728237420344,Yes,Terracing,Maize,No,9.477845970159356
2901,Loamy,4.0354020644880375,1.8437093444260477,Yes,Contour Plowing,Maize,Yes,6.784233206096966
2902,Loamy,2.616398032960863,3.6900896169525574,Yes,Terracing,Rice,No,3.9980490209983857
2903,Loamy,3.5321555966845746,3.8170362980096786,Yes,Terracing,Rice,No,1.0942171598485237
2904,Loamy,5.118177990253886,3.234489347464758,No,Terracing,Wheat,Yes,9.83499084936915
2905,Clayey,5.278472698199342,4.614471479194842,No,Windbreaks,Rice,Yes,5.436861020365559
2906,Clayey,8.047002082124818,1.4439792556872426,No,Terracing,Maize,No,9.446456424976938
2907,Clayey,7.751379064883613,1.708485830409678,No,Terracing,Maize,No,5.944107104515476
2908,Sandy,5.111360241005217,2.7146592975579393,No,Terracing,Maize,Yes,6.449183742000598
2909,Clayey,8.611006141888943,1.5068509409369555,No,Contour Plowing,Rice,No,7.407210303135749
2910,Loamy,2.0281342473225625,3.2651845748963497,Yes,Terracing,Maize,Yes,3.88878160297965
2911,Clayey,3.2981801520601133,2.5936018664376976,No,Windbreaks,Wheat,Yes,7.290855646075311
2912,Loamy,8.451788171520263,2.1383831781436737,No,Terracing,Rice,No,5.741127188662453
2913,Sandy,4.401946347635378,1.679959252070549,Yes,Terracing,Maize,No,7.05231954624256
2914,Loamy,9.83063402914458,2.341352953392841,No,Contour Plowing,Maize,No,8.52249934818856
2915,Loamy,5.196279533750519,3.431837403329368,No,Windbreaks,Rice,No,2.6580621724478557
2916,Loamy,8.127420606673876,3.3031408435576464,No,Windbreaks,Rice,Yes,6.521958193021837
2917,Sandy,4.620763372441347,1.6544960008409353,Yes,Windbreaks,Wheat,No,1.4690019574885294
2918,Clayey,4.824581671561873,1.4996792429625336,Yes,Terracing,Rice,Yes,1.919035800541332
2919,Clayey,4.4459483255576515,1.1067070504354901,No,Terracing,Maize,Yes,7.071348121620282
2920,Sandy,7.471680584597306,1.049702375175729,Yes,Windbreaks,Wheat,No,1.6384388662748752
2921,Loamy,5.92766095653995,4.519241742878741,No,Windbreaks,Maize,Yes,6.358220018325765
2922,Clayey,9.494003002315322,1.1803554240215597,No,Contour Plowing,Maize,No,2.980113387862469
2923,Sandy,3.258012848806943,3.924884439492985,No,Windbreaks,Maize,No,3.736763456605732
2924,Clayey,1.9050645887509992,4.487940384979828,Yes,Terracing,Rice,Yes,2.1667285193268375
2925,Sandy,4.5393533658929375,1.3922313942498303,No,Terracing,Rice,Yes,3.2380073755555534
2926,Loamy,6.550414368820984,2.7452056953320705,No,Terracing,Maize,Yes,8.391626063373952
2927,Clayey,8.747190432239456,4.849211932697107,No,Contour Plowing,Rice,No,6.749905650458748
2928,Sandy,4.115771980122949,4.33655464209434,No,Windbreaks,Maize,No,9.547838152415693
2929,Clayey,6.884080760120154,2.95881612743142,No,Terracing,Rice,Yes,1.4387036981837975
2930,Clayey,4.151788129208971,4.0502844511662115,Yes,Contour Plowing,Rice,No,8.131707974656617
2931,Clayey,6.554976246950123,4.333510497726655,No,Contour Plowing,Rice,No,7.291694649514821
2932,Clayey,8.963271523275857,2.392107852754877,Yes,Terracing,Wheat,Yes,3.348030746777824
2933,Sandy,3.0822187803346814,4.568611667479844,No,Contour Plowing,Rice,No,7.56250032529526
2934,Loamy,4.638174778963353,2.881893278708627,Yes,Contour Plowing,Wheat,Yes,7.448936949231582
2935,Sandy,9.939386767867719,3.11122945423532,No,Terracing,Wheat,Yes,5.1341068275286945
2936,Sandy,8.817013254245147,4.998830551287324,No,Contour Plowing,Wheat,Yes,7.1977565696833805
2937,Sandy,6.0817587210658175,4.3732118646086455,Yes,Terracing,Maize,No,5.001228127135588
2938,Loamy,5.649648326688478,2.44708002309192,Yes,Terracing,Rice,Yes,4.019910364520849
2939,Clayey,3.561403440742129,1.0413823858907998,No,Contour Plowing,Maize,Yes,5.198418643032245
2940,Clayey,5.654884849241765,3.5046962951755787,Yes,Terracing,Wheat,Yes,9.056165333435121
2941,Clayey,8.633633484519525,3.8156537045124312,Yes,Terracing,Rice,Yes,4.461254135741964
2942,Loamy,7.166570619500025,3.6032107605735186,No,Windbreaks,Maize,No,4.633193597109974
2943,Clayey,3.610396253601879,4.871449404652852,No,Terracing,Wheat,Yes,6.475629048598452
2944,Loamy,2.8131752894817965,4.451884109328577,No,Windbreaks,Maize,No,7.776995278902592
2945,Clayey,3.386876832971462,2.795326772722594,No,Windbreaks,Maize,Yes,7.611587742800408
2946,Clayey,2.5278328125354386,1.2514299498895238,No,Windbreaks,Rice,No,1.1781885710634152
2947,Sandy,1.8607662642134435,2.9042350780079875,Yes,Windbreaks,Rice,No,7.186737997169678
2948,Loamy,4.772225569978495,3.7569760798480925,No,Contour Plowing,Maize,No,5.054986432890342
2949,Sandy,2.0196964395844095,3.4308392329080184,Yes,Contour Plowing,Rice,No,5.716809707990118
2950,Sandy,2.547213019543939,3.1525482708435395,No,Terracing,Rice,Yes,6.054970032486813
2951,Sandy,5.925922159055375,2.8752758320609653,No,Terracing,Maize,Yes,7.585476553974388
2952,Loamy,2.4813934632961727,2.1750474921095453,Yes,Terracing,Rice,No,8.481996852474817
2953,Loamy,1.5749179068781256,2.109387046898517,No,Contour Plowing,Rice,No,6.816348501690125
2954,Clayey,3.8564996502509667,3.0009259157032075,Yes,Windbreaks,Wheat,No,6.075164987254011
2955,Sandy,2.9828718875977076,1.642412585718596,Yes,Contour Plowing,Rice,Yes,4.363923293314317
2956,Clayey,5.637746691949391,2.3627416942992063,Yes,Contour Plowing,Wheat,No,2.2409039730875278
2957,Sandy,1.921303761248884,2.2959170988403983,No,Terracing,Maize,No,9.627199134803776
2958,Loamy,7.765937089146803,3.3485312063368036,No,Terracing,Wheat,Yes,5.156580630927769
2959,Loamy,9.156101674916247,1.2667292014520983,No,Terracing,Maize,Yes,6.095910200476539
2960,Loamy,7.690916565605749,4.318674721060381,No,Windbreaks,Rice,Yes,7.759658254927754
2961,Sandy,5.795443336612548,3.2495135215376085,No,Windbreaks,Rice,Yes,1.6156943648184625
2962,Loamy,8.746010396099965,3.6833067231037413,No,Contour Plowing,Wheat,Yes,8.695099081033582
2963,Sandy,7.254265418033567,3.8123756150377313,Yes,Windbreaks,Maize,Yes,8.173231690081668
2964,Clayey,1.0949601020517088,2.165936547370146,No,Terracing,Rice,No,7.96985723718857
2965,Sandy,4.5468113749705275,2.881486269539466,No,Windbreaks,Wheat,No,1.1978443606096754
2966,Clayey,8.658567094661201,4.824983823478669,No,Windbreaks,Wheat,Yes,5.738669662693728
2967,Sandy,4.1127297217774235,4.06682095198726,No,Windbreaks,Wheat,No,1.4884153365919315
2968,Clayey,1.3169365617297115,4.878227500892741,Yes,Windbreaks,Rice,Yes,5.957853209625621
2969,Loamy,7.715616746970451,3.985017380585153,Yes,Terracing,Maize,No,7.466034936299702
2970,Clayey,8.218344432545816,1.7024005588340696,Yes,Terracing,Rice,Yes,2.096652252325806
2971,Loamy,2.445343255389777,1.258143535378705,Yes,Contour Plowing,Rice,Yes,7.253947949295597
2972,Loamy,5.836064471588631,3.3106457468786545,Yes,Contour Plowing,Maize,No,5.045795613867765
2973,Clayey,2.7275989509615317,2.4312531188104383,No,Contour Plowing,Wheat,No,8.30397637610038
2974,Sandy,7.473109771397321,2.101831640552681,Yes,Windbreaks,Rice,Yes,5.80230045442271
2975,Sandy,3.4439540965973707,4.22884398570167,Yes,Windbreaks,Wheat,Yes,4.025093822511839
2976,Sandy,3.8459361030699704,2.4679730683277894,No,Terracing,Wheat,Yes,3.9879240708133774
2977,Sandy,8.604737682760913,2.2680038789372157,No,Contour Plowing,Maize,Yes,9.077378680068255
2978,Sandy,5.286901169862139,4.399950372676042,Yes,Terracing,Maize,Yes,5.075844261266191
2979,Loamy,7.0277900609642305,4.385149345945841,No,Contour Plowing,Maize,Yes,4.651785074587789
2980,Sandy,4.621357456502209,2.4254665510202265,No,Contour Plowing,Wheat,No,1.35886260068124
2981,Loamy,3.682061714743799,4.329994803943865,Yes,Contour Plowing,Wheat,No,4.2789214460386145
2982,Loamy,6.629302543821952,4.403113961330642,No,Windbreaks,Rice,No,8.646643494499823
2983,Loamy,2.3937181667093914,2.695722140118665,Yes,Contour Plowing,Wheat,No,7.848888908793482
2984,Clayey,4.356998520101767,1.2658925208366862,Yes,Contour Plowing,Maize,No,2.988218825169398
2985,Clayey,2.8813333364733005,1.0063385778653604,No,Windbreaks,Maize,Yes,4.717509608921529
2986,Loamy,7.2621547024667095,3.09316985155598,Yes,Contour Plowing,Maize,Yes,2.7692170847357396
2987,Clayey,9.497879545114968,2.376301973481423,Yes,Windbreaks,Maize,No,9.58795135151236
2988,Sandy,9.959598712142798,4.988527576633464,No,Windbreaks,Wheat,Yes,6.383060906819821
2989,Sandy,5.052491293974317,4.089643998509137,No,Terracing,Maize,No,7.789193132936938
2990,Loamy,3.2727735067280004,4.04510182540165,No,Windbreaks,Rice,No,7.424277847091012
2991,Sandy,4.985464333458918,4.820971073149375,No,Windbreaks,Wheat,Yes,8.863204270510751
2992,Loamy,8.625424689664515,4.550897591573284,Yes,Windbreaks,Maize,Yes,9.543950006909133
2993,Loamy,2.8540511069683587,2.272749917825555,No,Contour Plowing,Rice,No,1.29201556398152
2994,Sandy,9.568860864876314,1.6639488864155054,No,Terracing,Maize,No,9.77771061909957
2995,Clayey,4.076791919183359,3.983569060261929,Yes,Contour Plowing,Wheat,No,8.834882167952916
2996,Sandy,9.872232935052745,2.513095574731492,Yes,Windbreaks,Wheat,No,4.446526678282867
2997,Sandy,8.54747998780566,2.892690606523826,Yes,Windbreaks,Rice,Yes,8.533623183013635
2998,Loamy,8.277134807326513,3.5215909250993076,Yes,Terracing,Wheat,No,7.629021840978545
2999,Loamy,3.8611420639595524,4.631490707740962,No,Terracing,Rice,Yes,8.138029390207226
3000,Loamy,1.0789949075313652,2.676351014683864,No,Windbreaks,Maize,No,2.986219295551498
3001,Loamy,4.439196179433891,4.133267560877446,Yes,Windbreaks,Wheat,No,6.837073317420988
3002,Clayey,3.716284326964243,2.07335916509863,Yes,Contour Plowing,Maize,Yes,1.2333330486936174
3003,Clayey,1.3365729136791757,3.7918871636944544,Yes,Windbreaks,Maize,Yes,8.63406219297564
3004,Clayey,5.548287308553367,1.0063176843116475,Yes,Contour Plowing,Wheat,Yes,9.559386752282101
3005,Loamy,4.62728180154463,4.486028853962539,No,Terracing,Maize,Yes,6.959110965717591
3006,Loamy,6.7110082096737225,1.12151831981785,Yes,Contour Plowing,Rice,Yes,5.614026878584019
3007,Loamy,6.590676899746748,3.8510150190503367,No,Windbreaks,Rice,No,7.531579804267641
3008,Clayey,2.086719723070121,1.1850327570451356,Yes,Contour Plowing,Rice,No,3.9372515940215527
3009,Loamy,9.792689915139603,2.0649827975760138,No,Contour Plowing,Wheat,No,6.637490162312842
3010,Sandy,2.682382864973022,2.9888096142262124,No,Terracing,Maize,Yes,7.470756453757998
3011,Sandy,5.007466222882341,2.6797547413929528,No,Contour Plowing,Maize,Yes,2.2841270333306882
3012,Loamy,5.393057890903615,1.7673444584040423,No,Windbreaks,Maize,Yes,2.2606120494693314
3013,Sandy,8.317565174927081,2.3352596468369495,Yes,Contour Plowing,Maize,No,7.445243599428762
3014,Sandy,1.893066364851821,3.9108254802438682,No,Contour Plowing,Rice,Yes,4.886042447489464
3015,Clayey,4.857798512876785,3.677028370318593,Yes,Contour Plowing,Wheat,No,9.0028134861481
3016,Loamy,6.656519532125835,1.2872583350556628,No,Windbreaks,Rice,No,3.807449939411539
3017,Loamy,2.9364005946165,3.9892633022915454,No,Contour Plowing,Rice,No,1.381876635237801
3018,Clayey,6.647211088894655,1.2121835247881134,Yes,Windbreaks,Wheat,Yes,6.848884263083677
3019,Sandy,9.312983537946874,3.1717055563991376,Yes,Contour Plowing,Wheat,No,7.158153039423226
3020,Sandy,9.977663180554075,2.0402509921687626,No,Terracing,Rice,No,5.982324480808392
3021,Loamy,1.2920596911160813,3.3507605102392755,No,Terracing,Maize,No,7.149993811251382
3022,Sandy,3.1202940542020974,2.0453135837636074,Yes,Terracing,Wheat,Yes,5.713789100269555
3023,Clayey,3.792764042125277,4.939831878503324,No,Windbreaks,Wheat,No,7.2336953448914105
3024,Clayey,4.592134904004695,2.2389127349101274,Yes,Windbreaks,Rice,Yes,1.3954366589967506
3025,Loamy,3.1803144182629066,1.967842542697984,Yes,Windbreaks,Maize,Yes,4.3155763319891935
3026,Clayey,2.831391950997813,2.113861163661384,Yes,Contour Plowing,Wheat,No,2.8973522615831615
3027,Clayey,9.5909845817575,4.585891429037181,No,Windbreaks,Rice,No,1.8939352475046458
3028,Loamy,9.266694424934661,3.544875314677379,No,Windbreaks,Wheat,Yes,3.106833725494647
3029,Clayey,1.4229325090280573,3.922736389683106,Yes,Windbreaks,Maize,No,2.7217955622860934
3030,Clayey,4.049317194443633,4.672042040377402,Yes,Windbreaks,Rice,Yes,9.758182495254374
3031,Clayey,4.64633698310566,4.64748993938003,Yes,Terracing,Rice,Yes,3.5789132594661646
3032,Sandy,3.1511308119934904,3.95578338631491,Yes,Contour Plowing,Maize,Yes,3.078630731324435
3033,Loamy,6.65985607289358,1.7912977153652916,No,Terracing,Rice,No,8.513870556420937
3034,Loamy,6.7634267197981695,4.3734932827000215,Yes,Contour Plowing,Maize,Yes,4.772045955419551
3035,Loamy,8.654538054957374,1.8151041367642549,No,Contour Plowing,Rice,Yes,4.793189036043782
3036,Sandy,7.667823415466961,3.971595256393728,Yes,Terracing,Maize,No,4.992314197421366
3037,Sandy,5.8831599426936005,3.7424122661794974,No,Windbreaks,Wheat,No,4.748810555085532
3038,Loamy,6.882280930399779,4.035555400561787,No,Terracing,Wheat,Yes,3.9390890946296353
3039,Sandy,3.4658990338871627,3.130742722855263,No,Contour Plowing,Wheat,Yes,3.5770549829931086
3040,Loamy,6.337505709706219,3.5549047289968785,No,Contour Plowing,Rice,Yes,8.93763708836897
