,duration,src_bytes,dst_bytes,failed_logins,num_file_creations,protocol_type,service,flag,logged_in,is_guest_login,target
4251,90,3202,8763,1,9,udp,ftp,SF,1,1,0
4252,,670,,4,0,icmp,http,S0,0,0,0
4253,57,8935,1785,0,7,udp,ftp,SF,0,0,0
4254,26,967,805,,0,icmp,ssh,SF,1,1,0
4255,25,308,8991,4,3,tcp,ssh,SF,0,1,0
4256,,2139,8803,4,2,icmp,,S0,0,,1
4257,45,110,7518,3,3,udp,ftp,S0,0,0,
4258,83,3633,6832,2,6,tcp,http,SF,1,,0
4259,11,6729,6918,2,8,udp,ssh,S0,1,1,0
4260,77,5685,9999,1,8,,ftp,,0,1,0
4261,53,6500,4239,,9,,ftp,SF,1,,1
4262,,1916,3261,4,0,icmp,ssh,REJ,,1,1
4263,68,557,4368,3,9,icmp,,S0,1,,0
4264,95,7620,5652,3,0,tcp,http,REJ,0,0,0
4265,28,105,3372,1,8,icmp,,S0,1,0,0
4266,75,2048,2094,2,3,icmp,ftp,S0,1,1,0
4267,65,146,4002,3,2,udp,http,SF,0,0,0
4268,49,874,6557,3,8,,http,REJ,1,1,0
4269,47,299,7811,3,4,tcp,http,SF,0,0,0
4270,52,3239,4555,0,5,icmp,ssh,REJ,1,0,0
4271,88,8838,9625,,0,tcp,ftp,S0,,1,0
4272,54,6383,2518,3,0,tcp,ftp,S0,1,1,0
4273,60,2512,8698,4,6,udp,http,SF,1,1,0
4274,57,6597,5806,,9,tcp,ssh,REJ,0,1,0
4275,47,784,1097,3,7,tcp,http,REJ,1,0,1
4276,31,4993,9237,3,7,udp,ftp,S0,,0,0
4277,46,371,7062,1,6,tcp,ssh,SF,0,1,0
4278,,487,2205,1,8,udp,ssh,S0,1,0,1
4279,5,7379,3903,,0,tcp,ftp,S0,1,1,
4280,84,3197,1353,4,1,icmp,ssh,,1,,0
4281,,,1597,,2,udp,ssh,REJ,1,1,0
4282,75,4288,8768,,4,udp,http,REJ,,1,0
4283,54,2262,6981,,3,tcp,ssh,S0,1,1,0
4284,33,9149,680,1,3,udp,http,REJ,1,0,0
4285,50,8573,,4,7,tcp,ssh,,1,0,0
4286,,239,9322,3,7,udp,http,REJ,1,0,0
4287,27,6844,8510,4,6,udp,http,REJ,0,1,0
4288,,1106,5302,3,0,icmp,ssh,S0,1,1,0
4289,15,,5735,2,9,tcp,,,1,0,0
4290,96,9720,7982,1,3,icmp,ftp,SF,,0,0
4291,61,1668,5893,2,0,udp,ftp,S0,1,1,0
4292,21,2692,3697,2,4,tcp,ssh,SF,1,0,
4293,46,7757,7130,,2,icmp,ssh,REJ,,1,0
4294,69,1997,2997,2,2,udp,,REJ,1,1,0
4295,6,1426,7238,0,3,icmp,,S0,,1,0
4296,38,8024,7328,3,1,udp,ssh,SF,1,0,0
4297,62,,7408,4,6,udp,ssh,,1,1,0
4298,86,3248,2543,1,3,tcp,http,REJ,1,1,0
4299,62,2593,,0,4,tcp,ssh,S0,0,0,0
4300,82,1491,5367,4,1,tcp,ftp,REJ,0,1,0
4301,78,1225,5644,4,,udp,ftp,REJ,0,1,0
4302,74,2588,,4,8,icmp,ssh,REJ,,0,0
4303,46,7715,9836,2,7,,ftp,SF,,0,0
4304,13,3065,5542,,7,tcp,http,SF,0,1,0
4305,95,7805,835,2,1,,http,SF,1,0,0
4306,,833,9861,2,,tcp,ssh,REJ,1,0,
4307,3,,6027,0,7,udp,ssh,S0,,1,0
4308,94,,8473,2,0,icmp,http,S0,1,1,0
4309,6,1647,7971,1,7,udp,http,S0,1,1,0
4310,93,441,6819,4,2,udp,ssh,SF,0,,0
4311,8,5957,5029,0,7,udp,ftp,,1,1,0
4312,44,9722,4704,2,5,tcp,,SF,1,,0
4313,33,2368,9439,4,6,icmp,ssh,SF,0,0,0
4314,81,6697,1773,0,1,udp,ssh,REJ,1,1,0
4315,75,5191,2165,4,0,udp,ssh,S0,,0,0
4316,77,4664,7112,,5,,ssh,S0,1,0,0
4317,50,7063,8384,3,2,tcp,ssh,,0,1,0
4318,11,,2836,0,3,,ssh,S0,1,0,0
4319,95,9497,2666,2,8,,ftp,S0,1,,0
4320,28,3035,6114,4,2,tcp,ssh,SF,0,0,0
4321,,9378,,4,1,icmp,http,SF,1,0,0
4322,41,3263,8499,4,1,tcp,ssh,SF,1,0,0
4323,16,2108,8132,1,1,,ftp,SF,0,0,0
4324,,,8724,1,5,icmp,http,REJ,0,0,0
4325,99,4321,2697,2,1,tcp,ssh,S0,,0,0
4326,48,5939,4688,3,,udp,,REJ,,1,0
4327,56,2748,7322,1,6,icmp,http,S0,1,0,0
4328,64,,7014,,,icmp,ssh,REJ,0,1,0
4329,59,,,2,1,,ftp,SF,0,1,0
4330,90,4265,5572,3,6,tcp,,REJ,0,0,0
4331,,3134,7337,0,9,icmp,ftp,SF,1,0,0
4332,,1466,59,4,,tcp,,SF,1,0,0
4333,11,4110,9766,1,7,udp,http,REJ,1,1,0
4334,89,2212,1141,0,1,tcp,ftp,S0,0,0,0
4335,18,5540,,3,4,tcp,ssh,REJ,1,1,
4336,19,9736,2853,2,5,udp,ssh,,1,,
4337,87,1690,6642,,8,tcp,http,SF,0,0,0
4338,55,9764,942,2,5,tcp,http,S0,,,0
4339,82,7728,6542,4,9,,ftp,S0,1,0,1
4340,26,,,3,5,icmp,ftp,S0,,1,
4341,6,4542,7431,3,9,udp,ftp,SF,1,0,1
4342,4,3542,,1,9,icmp,ssh,REJ,1,0,0
4343,29,,5766,3,5,tcp,ssh,S0,1,0,0
4344,59,4522,436,0,8,udp,ftp,SF,0,0,0
4345,98,1125,840,0,9,icmp,ssh,REJ,1,0,1
4346,17,,4002,0,6,tcp,http,S0,1,,0
4347,,5642,5249,4,0,tcp,ssh,REJ,1,1,0
4348,80,1130,4960,,0,tcp,ftp,REJ,0,1,0
4349,66,1703,1651,3,,icmp,ssh,SF,0,1,0
4350,34,2002,,0,,icmp,http,SF,1,1,0
4351,8,6913,9438,1,2,icmp,ftp,SF,1,0,
4352,13,3879,2262,,6,tcp,ftp,REJ,1,0,0
4353,8,7233,9108,3,6,icmp,,S0,1,0,0
4354,94,9999,5895,3,2,udp,ftp,S0,0,0,1
4355,96,6332,6279,2,1,,ssh,S0,1,0,0
4356,,6036,3890,,0,icmp,http,SF,1,1,0
4357,65,6524,6898,0,8,tcp,ssh,S0,1,,0
4358,,8112,1327,4,9,,ssh,S0,0,1,0
4359,39,8737,5902,3,2,,,SF,0,1,0
4360,81,2402,,3,8,udp,http,S0,0,1,0
4361,59,9482,1586,0,3,icmp,ssh,S0,0,0,1
4362,84,8975,5646,2,9,tcp,http,S0,0,0,0
4363,88,540,389,3,5,icmp,http,REJ,1,0,0
4364,86,5616,2792,1,6,tcp,,REJ,0,0,0
4365,93,2957,3333,1,9,udp,http,SF,1,1,0
4366,86,8078,704,1,5,icmp,ssh,SF,1,1,
4367,44,,5835,4,0,,,REJ,1,0,0
4368,9,5088,2821,4,5,icmp,ssh,SF,0,,0
4369,37,6461,8054,3,5,tcp,http,SF,0,0,
4370,74,2171,4960,3,4,,http,S0,0,0,
4371,36,,,3,2,icmp,ssh,SF,1,0,0
4372,92,6943,9491,,9,,ftp,SF,1,0,0
4373,28,1617,,3,2,icmp,,S0,0,1,0
4374,42,9109,8866,0,9,icmp,http,S0,0,1,0
4375,,6459,7697,2,6,tcp,ssh,REJ,0,1,0
4376,85,2757,,1,,tcp,http,SF,1,1,0
4377,88,6854,6072,,2,tcp,ssh,S0,1,0,0
4378,42,7710,4113,0,2,udp,ssh,SF,0,0,0
4379,66,1937,7882,3,,udp,ssh,,1,0,0
4380,55,3092,9209,4,9,,ftp,REJ,,0,
4381,72,969,8402,3,6,tcp,ssh,REJ,,1,0
4382,48,7298,499,,8,udp,,REJ,1,0,0
4383,91,3204,8621,1,5,icmp,,REJ,1,0,0
4384,22,6500,7246,1,6,udp,ftp,REJ,1,1,0
4385,27,5174,2106,4,9,icmp,http,S0,0,0,
4386,93,890,9746,1,0,tcp,http,REJ,1,1,0
4387,,8985,5328,3,,icmp,ssh,S0,1,0,0
4388,13,9174,5631,,1,icmp,http,REJ,0,1,0
4389,45,7383,3207,4,6,tcp,ssh,S0,0,1,0
4390,10,3532,7138,0,2,tcp,ftp,SF,1,0,
4391,9,,2570,3,8,icmp,ftp,REJ,1,0,0
4392,54,8235,2629,4,,,ssh,S0,1,1,0
4393,27,3350,6765,0,6,,http,REJ,0,0,0
4394,,8006,1068,4,7,icmp,http,S0,0,,0
4395,1,9970,1507,3,1,tcp,http,S0,1,0,0
4396,32,3202,3014,4,0,tcp,ssh,REJ,0,1,
4397,89,350,9860,3,6,udp,http,S0,0,0,0
4398,93,9760,6643,4,5,tcp,ftp,SF,0,1,0
4399,,9322,4067,4,5,icmp,ftp,REJ,0,1,0
4400,67,9973,948,1,1,icmp,ftp,SF,0,0,0
4401,84,584,4390,3,2,tcp,ftp,S0,0,0,0
4402,20,3378,8144,2,3,tcp,ftp,S0,1,1,0
4403,94,6029,1172,4,2,udp,ftp,REJ,1,1,0
4404,35,7695,,0,1,udp,ftp,SF,,1,0
4405,99,6197,172,1,,udp,ftp,SF,0,0,1
4406,91,7084,5683,1,5,icmp,ftp,REJ,1,1,0
4407,90,3402,,4,8,udp,,,,1,0
4408,78,3186,,2,3,icmp,ssh,REJ,0,0,0
4409,,,,1,5,udp,ftp,,1,1,1
4410,18,9355,3578,3,,icmp,ftp,,1,,0
4411,45,6773,8381,4,5,tcp,ftp,S0,1,1,
4412,93,8491,4077,4,2,icmp,http,SF,1,0,0
4413,84,3348,158,2,8,tcp,,REJ,0,0,0
4414,53,789,7778,3,3,icmp,ftp,REJ,1,0,0
4415,91,4946,,3,6,icmp,ssh,REJ,0,0,0
4416,82,2890,8438,2,3,tcp,ftp,REJ,0,0,0
4417,68,9570,2796,0,5,icmp,http,,1,0,0
4418,65,5274,7201,3,6,icmp,ftp,SF,0,1,1
4419,1,3273,7529,0,1,udp,ssh,S0,0,0,0
4420,58,9070,2378,0,9,tcp,ssh,,0,1,0
4421,26,5235,9042,4,5,tcp,ssh,SF,0,0,0
4422,20,,1811,4,7,udp,ssh,,1,0,0
4423,87,6903,5191,1,5,udp,,REJ,1,1,0
4424,10,,5433,4,1,tcp,http,REJ,0,0,0
4425,59,2493,7896,3,3,tcp,http,S0,0,1,0
4426,75,6746,2127,3,0,tcp,ftp,S0,0,1,1
4427,41,9575,6954,0,6,,ftp,REJ,0,1,0
4428,5,4241,,3,7,udp,ssh,REJ,,0,0
4429,65,2323,6324,4,9,,ftp,S0,0,,0
4430,,5299,5748,,1,udp,http,SF,1,1,0
4431,22,1862,5606,4,9,icmp,ftp,SF,0,,0
4432,,6621,5892,2,4,icmp,ftp,SF,0,0,0
4433,41,,3077,,7,udp,http,S0,0,0,0
4434,93,7582,2345,1,7,udp,,REJ,1,0,0
4435,68,7321,620,3,4,udp,ftp,SF,1,0,0
4436,69,1099,2408,3,7,udp,ssh,REJ,,0,0
4437,11,5248,6261,2,,tcp,ssh,S0,0,1,0
4438,,1735,3005,3,4,udp,ssh,S0,1,1,0
4439,51,4664,3915,,3,icmp,http,REJ,0,1,0
4440,21,5910,3597,4,4,icmp,,REJ,0,1,1
4441,99,3417,9870,4,3,tcp,ssh,REJ,1,0,0
4442,76,6303,4040,2,0,tcp,ftp,REJ,0,0,0
4443,26,7594,1305,4,2,udp,,SF,1,0,0
4444,19,681,5631,0,7,tcp,,REJ,0,0,0
4445,60,8164,7283,2,6,udp,http,,0,1,
4446,71,2071,3308,1,,udp,http,S0,0,1,0
4447,47,6669,1362,4,2,tcp,ssh,SF,0,1,0
4448,71,8002,6666,,8,tcp,ftp,,0,0,
4449,26,9922,4295,0,5,icmp,http,SF,1,1,0
4450,40,2192,1788,0,,tcp,http,S0,0,1,0
4451,5,8860,1074,4,7,tcp,ssh,,0,0,0
4452,,9805,9358,1,2,tcp,ftp,S0,,0,0
4453,78,7587,5903,3,3,icmp,http,S0,1,1,1
4454,4,8873,3600,1,5,udp,http,REJ,0,0,1
4455,23,9165,3056,1,1,icmp,http,SF,,1,0
4456,84,2847,6477,4,6,tcp,http,S0,0,1,0
4457,15,2464,660,3,1,,ftp,REJ,1,1,0
4458,93,6838,6321,,4,tcp,ssh,,1,1,0
4459,,,6514,4,3,udp,ftp,SF,0,1,0
4460,41,4393,4643,0,8,icmp,ssh,S0,1,0,
4461,19,3184,9322,,1,icmp,http,S0,0,0,0
4462,46,3168,6374,2,6,udp,ftp,,0,,0
4463,28,2998,4467,3,6,icmp,ssh,S0,,1,1
4464,91,6522,9661,0,6,udp,ssh,SF,,1,0
4465,68,3228,5588,3,,udp,http,,0,,0
4466,15,6565,2472,0,7,icmp,ssh,S0,1,0,0
4467,99,9921,9344,2,1,icmp,,SF,,0,0
4468,37,2025,6176,4,4,udp,ssh,S0,1,1,0
4469,1,330,8285,0,1,icmp,http,S0,1,0,1
4470,67,2487,1282,0,4,udp,ftp,S0,1,0,0
4471,,,3178,0,6,icmp,http,SF,1,1,1
4472,27,,5668,2,,icmp,ssh,S0,0,,
4473,40,2186,4512,3,4,icmp,ssh,S0,0,0,0
4474,,,3882,,3,icmp,ftp,REJ,0,,0
4475,61,2318,2414,0,7,icmp,ssh,SF,0,1,0
4476,36,3622,,,7,tcp,ftp,REJ,,0,0
4477,98,4492,4785,4,0,,ssh,REJ,0,1,1
4478,93,2512,,2,9,icmp,ssh,REJ,1,0,0
4479,24,7843,7875,2,1,,http,REJ,1,0,0
4480,24,8642,,1,2,,http,,0,,0
4481,4,9547,5627,3,0,udp,ftp,REJ,0,0,0
4482,67,7849,4515,1,2,tcp,,SF,0,1,0
4483,34,,1146,1,9,,ftp,S0,0,1,1
4484,57,5394,9103,3,,tcp,http,REJ,0,1,0
4485,49,1294,5451,4,3,,ftp,REJ,,0,0
4486,87,2466,1567,4,6,icmp,ssh,SF,0,0,0
4487,,,3006,3,6,icmp,ftp,SF,0,0,0
4488,23,7850,4508,3,,udp,http,REJ,0,1,0
4489,,9426,4249,2,0,udp,ftp,,1,0,0
4490,95,9630,8284,2,9,icmp,,REJ,0,,0
4491,53,8445,3993,2,3,icmp,ssh,REJ,1,0,0
4492,62,8211,8523,2,,tcp,http,,1,1,1
4493,41,2760,8028,0,4,tcp,ssh,SF,1,0,0
4494,57,5256,5761,,1,icmp,ssh,SF,,0,
4495,60,8415,,,7,tcp,http,S0,1,1,0
4496,54,3,8046,0,1,udp,,S0,1,1,0
4497,70,8131,2978,0,,tcp,http,SF,1,0,1
4498,57,1260,5348,2,1,icmp,ftp,S0,0,0,1
4499,10,8191,4290,2,4,tcp,ssh,REJ,1,1,0
4500,40,4324,530,3,3,icmp,ftp,,0,1,0
4501,7,5774,2893,,0,tcp,ftp,REJ,1,1,
4502,38,2569,9459,3,7,udp,http,REJ,1,,0
4503,85,1886,7444,,,udp,http,S0,0,1,1
4504,61,7061,9666,0,2,icmp,ssh,S0,1,0,0
4505,84,,4735,2,3,icmp,http,REJ,1,1,0
4506,3,6112,9790,0,3,icmp,ftp,SF,1,0,0
4507,51,9492,2526,2,4,,ftp,S0,0,0,0
4508,86,2339,3762,0,2,tcp,ftp,S0,0,1,1
4509,47,9269,6142,0,8,tcp,ssh,SF,0,1,0
4510,68,3759,2743,0,3,udp,http,S0,1,0,
4511,92,4811,4636,4,9,,,REJ,1,1,0
4512,76,9140,4426,0,,tcp,ssh,SF,1,0,0
4513,38,6792,8662,1,5,udp,http,,0,0,0
4514,36,7172,3831,1,7,icmp,http,REJ,0,1,0
4515,41,2732,6993,1,,,ftp,REJ,0,0,0
4516,,870,534,3,3,icmp,ssh,REJ,1,1,1
4517,13,5167,4563,0,,tcp,ftp,SF,0,0,0
4518,87,94,7121,1,4,,ftp,REJ,,0,0
4519,58,2988,6564,3,,udp,ssh,S0,1,1,1
4520,50,9968,7290,1,4,udp,ftp,S0,0,0,0
4521,,8628,,2,0,icmp,ssh,REJ,1,0,0
4522,,4948,8954,4,7,icmp,ssh,S0,1,0,0
4523,25,6652,9083,0,9,udp,ftp,S0,0,1,
4524,27,6980,2356,4,4,,ftp,SF,0,1,1
4525,51,,1956,4,2,udp,http,REJ,1,0,0
4526,78,6525,2972,,2,tcp,http,S0,0,0,0
4527,57,3145,5540,2,3,udp,ssh,REJ,1,,0
4528,47,3588,7494,2,6,udp,ssh,REJ,,,0
4529,39,77,1673,3,4,icmp,ssh,S0,0,0,0
4530,16,9008,2837,1,0,,http,S0,1,0,0
4531,22,8960,4928,0,4,icmp,ftp,SF,1,1,0
4532,85,6554,4940,2,4,tcp,ftp,SF,0,1,0
4533,54,,3645,0,5,tcp,http,SF,0,,0
4534,,,2298,0,6,tcp,ftp,S0,1,,0
4535,72,2874,4062,0,4,icmp,ftp,SF,0,0,0
4536,16,3347,3167,2,1,udp,ftp,REJ,0,,0
4537,59,7025,9512,2,1,udp,http,SF,0,1,0
4538,31,3149,184,1,3,udp,,SF,1,,0
4539,42,9658,9476,2,0,icmp,ftp,SF,0,1,0
4540,74,245,2847,2,6,icmp,ftp,REJ,0,0,
4541,32,2626,9625,0,0,tcp,ssh,REJ,,0,0
4542,59,3850,9989,,2,icmp,ftp,S0,1,1,1
4543,34,9598,4723,4,9,udp,ftp,SF,1,0,0
4544,9,9174,,2,6,tcp,ssh,REJ,0,0,0
4545,81,7738,1508,2,5,tcp,http,REJ,1,,0
4546,11,8334,5856,4,6,,http,REJ,1,1,0
4547,96,893,7539,0,4,tcp,ftp,S0,0,1,0
4548,10,5488,677,1,7,tcp,ftp,S0,0,,0
4549,86,7252,,0,5,icmp,ssh,S0,1,0,0
4550,17,7311,7814,3,3,tcp,ssh,SF,0,0,0
4551,68,2400,4091,2,0,udp,ftp,REJ,0,0,0
4552,48,,5724,,1,icmp,ftp,S0,,1,0
4553,52,2961,9553,2,5,udp,http,S0,0,0,0
4554,25,,2687,3,3,udp,http,REJ,1,0,0
4555,21,1470,8383,4,2,,,REJ,1,0,0
4556,65,3375,9035,2,6,udp,http,SF,0,,
4557,63,,8527,2,6,tcp,ssh,SF,0,0,
4558,,8235,7690,3,,tcp,http,SF,1,1,0
4559,51,7924,1111,1,7,icmp,http,S0,,1,0
4560,36,5123,,3,,icmp,ftp,S0,0,1,
4561,81,9853,62,2,,udp,,REJ,0,1,0
4562,88,5388,387,2,6,,,SF,1,1,0
4563,66,7632,9362,1,9,icmp,ftp,REJ,0,0,0
4564,15,7227,2201,0,0,icmp,http,SF,0,1,1
4565,96,5109,1684,1,2,icmp,http,SF,,,0
4566,39,,,0,2,icmp,,SF,0,,0
4567,70,2111,8057,2,9,udp,,,0,0,0
4568,1,958,8679,4,1,icmp,ftp,REJ,1,0,0
4569,23,7147,7415,4,9,tcp,ssh,REJ,0,0,0
4570,39,561,6644,3,4,udp,ssh,S0,1,0,
4571,57,9523,8733,1,3,tcp,http,SF,1,1,1
4572,81,7414,5632,1,5,icmp,http,REJ,0,1,0
4573,34,1313,7946,4,1,tcp,http,SF,0,1,0
4574,41,1822,7727,0,3,icmp,http,SF,0,0,0
4575,93,5647,5170,1,6,tcp,ftp,S0,0,1,0
4576,73,4946,9431,0,0,udp,ssh,S0,0,1,0
4577,13,5375,9183,0,2,tcp,ftp,REJ,0,0,
4578,,2652,6788,0,0,udp,ssh,REJ,0,0,0
4579,6,9934,4468,0,1,tcp,ftp,S0,,1,0
4580,84,4702,5233,3,8,tcp,ssh,REJ,0,1,0
4581,52,2878,8131,3,9,,http,REJ,0,1,0
4582,3,5583,6197,4,4,udp,ssh,,1,1,0
4583,81,5391,3908,3,,icmp,http,SF,0,1,
4584,63,4084,,1,3,udp,ssh,SF,0,1,1
4585,49,746,,3,7,udp,ftp,,0,0,0
4586,76,8750,1081,1,2,icmp,ssh,SF,1,0,0
4587,47,942,6241,1,,udp,ftp,SF,1,1,0
4588,55,4024,198,0,,udp,ftp,S0,1,,0
4589,64,2297,7815,4,5,tcp,http,REJ,0,1,0
4590,65,940,7852,0,8,icmp,ssh,S0,1,1,0
4591,81,1611,9791,0,3,icmp,,S0,0,,0
4592,67,6301,,3,5,tcp,ssh,SF,0,0,0
4593,90,1726,7463,3,3,icmp,http,S0,1,1,0
4594,15,9177,6867,1,,,http,SF,0,0,0
4595,32,,3693,,5,udp,ssh,S0,1,1,
4596,96,9529,8876,3,6,icmp,ftp,REJ,1,0,
4597,68,8854,,2,3,udp,ftp,SF,1,1,0
4598,,7188,,1,6,icmp,ftp,S0,0,,0
4599,83,33,333,1,7,udp,ssh,SF,0,1,0
4600,43,5986,9964,2,2,icmp,ftp,,0,0,0
4601,35,3415,6107,1,1,icmp,ftp,S0,0,0,0
4602,78,1157,7334,4,4,udp,ftp,S0,1,0,0
4603,58,3127,,4,1,tcp,http,SF,0,,0
4604,33,8253,5309,2,9,icmp,ftp,,1,0,0
4605,14,1544,4201,3,4,tcp,,REJ,0,0,0
4606,34,272,2722,4,9,tcp,ssh,,1,1,0
4607,61,5296,8999,2,5,tcp,ftp,REJ,1,1,0
4608,4,4077,,4,7,,,REJ,0,0,0
4609,88,5903,9081,0,5,tcp,ssh,,,0,0
4610,59,2710,6821,2,,,ftp,SF,0,0,0
4611,29,9347,8513,1,2,icmp,http,,0,0,0
4612,83,5222,,4,1,,ftp,,1,1,
4613,6,9938,2383,1,,icmp,ssh,,0,0,0
4614,97,,3232,2,1,icmp,ssh,S0,1,1,0
4615,49,6723,7009,4,1,icmp,ftp,S0,0,1,0
4616,40,8202,1501,1,4,udp,ssh,SF,1,0,0
4617,83,4145,1569,3,8,tcp,http,REJ,,1,0
4618,65,5607,5893,3,0,udp,,REJ,0,0,0
4619,69,6767,3282,0,3,tcp,ssh,SF,0,1,0
4620,27,731,9712,2,9,udp,http,S0,1,1,1
4621,80,4891,4090,,6,icmp,ssh,,0,1,0
4622,6,1649,1866,0,9,udp,http,SF,1,0,
4623,13,4229,9598,2,2,icmp,ssh,S0,0,,
4624,64,2131,,3,7,udp,ftp,SF,1,1,0
4625,62,4367,6056,1,,,ssh,SF,0,1,0
4626,99,1507,5,4,7,tcp,ftp,SF,1,,0
4627,19,2159,7960,,1,udp,http,S0,0,1,
4628,,2917,1169,4,4,udp,http,REJ,0,1,0
4629,80,3230,2399,4,3,tcp,ssh,SF,1,0,0
4630,43,9859,2631,1,8,udp,ftp,S0,1,1,0
4631,74,6266,6609,1,,udp,,REJ,1,1,0
4632,89,,348,4,4,tcp,http,,1,0,0
4633,20,2690,5862,,9,,http,REJ,1,1,0
4634,95,7191,3343,4,8,tcp,ssh,S0,1,1,0
4635,68,2811,6501,4,5,tcp,http,,0,0,0
4636,,6153,2575,1,1,udp,,REJ,,0,0
4637,23,13,3826,2,0,tcp,ftp,S0,1,,1
4638,,5939,4594,3,0,tcp,ftp,SF,0,1,0
4639,,8000,,1,6,udp,,S0,1,1,0
4640,,7220,,0,1,udp,http,S0,0,1,
4641,72,5329,149,3,6,icmp,ssh,SF,1,0,
4642,7,,8695,,0,tcp,ssh,SF,1,1,0
4643,78,,870,1,3,,http,S0,0,,
4644,56,7873,3522,2,9,icmp,ssh,SF,1,1,0
4645,67,5311,3872,0,3,icmp,http,SF,0,0,0
4646,16,653,,0,4,icmp,ssh,S0,0,1,0
4647,83,5800,7596,1,9,tcp,http,,0,0,1
4648,51,8813,4834,2,0,tcp,ftp,S0,0,0,1
4649,82,3791,,1,,tcp,ssh,S0,,0,0
4650,80,1646,2452,4,,icmp,ftp,,0,0,0
4651,,4513,4386,4,1,udp,ftp,REJ,0,0,0
4652,97,4760,8531,2,7,tcp,ssh,SF,0,1,0
4653,12,5875,2825,1,8,icmp,,REJ,,1,0
4654,53,3689,6855,2,5,icmp,ftp,REJ,0,1,1
4655,75,7690,9886,1,0,icmp,ftp,REJ,1,0,0
4656,5,,5965,1,0,icmp,http,SF,,0,0
4657,,4244,987,,6,icmp,http,,0,1,0
4658,12,9581,8172,3,7,icmp,ssh,,1,0,0
4659,17,6508,3491,0,2,tcp,ssh,S0,1,0,0
4660,6,7820,8077,0,8,udp,http,SF,1,0,0
4661,97,8594,3768,2,3,,ftp,SF,1,0,0
4662,5,2654,2007,0,3,,http,,,1,1
4663,57,5612,7926,4,2,icmp,ssh,REJ,0,1,1
4664,28,6128,3108,3,7,tcp,ftp,SF,0,1,0
4665,78,3924,4469,1,,,ftp,SF,1,0,0
4666,69,8460,3331,1,0,udp,,SF,1,1,0
4667,59,5913,8723,4,1,icmp,,S0,,0,0
4668,33,5131,,0,0,udp,http,SF,1,1,0
4669,62,5440,6248,1,3,icmp,ssh,S0,0,1,0
4670,50,,8433,0,9,udp,ftp,S0,1,0,0
4671,19,6450,1897,4,6,udp,ssh,SF,1,1,0
4672,86,1726,7884,1,6,tcp,ftp,SF,0,0,0
4673,69,9305,3325,2,5,udp,http,REJ,0,1,0
4674,66,7523,814,3,4,icmp,ssh,SF,0,1,1
4675,94,4785,4751,0,3,udp,ftp,SF,1,1,
4676,47,9473,7619,0,7,udp,http,SF,1,1,
4677,39,1233,783,0,6,tcp,http,SF,0,1,0
4678,68,8809,,,9,icmp,http,SF,0,1,0
4679,33,8339,7790,4,0,icmp,ftp,SF,0,0,0
4680,13,7447,,4,5,icmp,ftp,REJ,1,1,0
4681,84,4617,3140,4,1,tcp,http,REJ,1,1,0
4682,54,4726,5008,4,3,udp,http,SF,,0,
4683,7,3678,4052,,4,,http,REJ,0,0,0
4684,79,6288,7576,4,7,udp,http,S0,0,1,0
4685,87,,8710,,5,udp,http,REJ,1,1,0
4686,,1410,3191,2,1,udp,ftp,S0,1,0,0
4687,87,8206,5638,4,4,tcp,ssh,SF,0,1,0
4688,19,257,579,2,4,udp,ssh,S0,1,,0
4689,54,1722,8139,4,5,,,SF,0,1,0
4690,93,1424,4483,2,0,tcp,ftp,REJ,0,0,0
4691,20,4954,1866,3,,tcp,ssh,S0,0,1,0
4692,29,2991,5490,2,,icmp,ssh,S0,,0,0
4693,24,1196,1377,1,4,tcp,ssh,S0,0,1,0
4694,,4560,9098,0,6,icmp,ssh,SF,0,0,0
4695,63,4366,,2,2,tcp,http,SF,1,0,0
4696,74,1245,8164,0,9,tcp,ftp,REJ,0,1,0
4697,57,6767,5059,3,5,tcp,ssh,REJ,0,0,0
4698,8,5303,,3,4,tcp,http,SF,0,0,0
4699,90,1307,6284,1,6,udp,ssh,REJ,,1,0
4700,,2403,1977,1,9,udp,ssh,S0,1,,0
4701,29,497,6444,,2,tcp,ssh,S0,1,0,0
4702,74,3400,4760,,1,udp,ssh,S0,0,0,0
4703,,910,7596,3,3,icmp,,REJ,1,0,0
4704,66,373,4921,0,2,udp,http,S0,1,1,0
4705,6,6237,1888,4,3,udp,ssh,S0,1,1,0
4706,58,1345,992,3,6,udp,http,SF,1,1,0
4707,69,8516,5229,2,4,tcp,ssh,SF,1,0,0
4708,28,2432,8047,3,3,,ftp,REJ,,,0
4709,62,4671,6451,1,5,tcp,http,SF,1,0,0
4710,41,2785,3605,0,6,icmp,ssh,REJ,1,1,0
4711,69,9408,1084,0,4,tcp,http,REJ,0,0,0
4712,82,,8627,1,6,udp,ssh,SF,0,1,0
4713,90,1908,,4,2,icmp,ssh,SF,0,0,0
4714,84,4815,,1,6,udp,http,REJ,0,0,0
4715,41,781,1100,0,2,icmp,ssh,REJ,0,0,0
4716,49,1020,6842,2,5,icmp,ssh,REJ,0,0,0
4717,91,,2638,4,,tcp,ssh,S0,0,1,0
4718,49,1427,8582,3,5,tcp,ssh,S0,0,0,0
4719,,8856,7745,,9,udp,ssh,SF,,,0
4720,71,5869,3414,4,2,,ssh,S0,0,0,0
4721,3,11,7458,0,4,icmp,http,S0,0,1,0
4722,10,6331,1355,0,8,icmp,ftp,,1,1,0
