,Sensor_Type,Satellite_Imagery_Index,IoT_Device_Type,Crop_Type,Crop_Rotation_Practice,Average_Temperature_Celsius,Rainfall_mm,Soil_PH,Yield_Monitoring
2637,Temperature,EVI,Weather Station,Soybean,Yes,16.03558446272553,179.92833728983712,5.518505865650845,1.5944098357540624
2638,Nutrient,NDVI,Drone,Cotton,No,26.951295925569895,182.4208518782727,6.491044769360754,2.215851009357788
2639,Temperature,NDVI,Drone,Cotton,No,25.17863897229363,60.49160152079469,4.447359219366449,6.972840905536346
2640,Nutrient,NDVI,Weather Station,Corn,No,15.941610997559968,112.86576294300599,5.253311328605262,5.694743769315865
2641,Moisture,EVI,Soil Sensor,Cotton,No,18.531057084832796,137.45097245068268,5.6710426864981685,2.456457951414615
2642,Moisture,NDVI,Weather Station,Cotton,No,13.719068907820533,72.06048568255152,4.637840391147069,5.817154032232601
2643,Moisture,EVI,Drone,Cotton,Yes,12.221048887562187,164.81483251171574,6.0242955938668405,9.214231360999742
2644,Moisture,NDVI,Soil Sensor,Soybean,No,24.455240656793933,161.6352887655858,4.340856347607083,1.1402882629782753
2645,Temperature,LAI,Drone,Cotton,No,15.350237147077333,185.5011520560192,4.186073985380275,6.783703961372692
2646,Temperature,LAI,Drone,Corn,Yes,26.40118731492507,51.27290181251645,6.079341468620539,1.6628539114480774
2647,Moisture,LAI,Weather Station,Soybean,Yes,29.91217423028852,82.50263659835039,4.991587891003503,1.0580449866823076
2648,Moisture,LAI,Weather Station,Soybean,No,11.532396278592973,174.07800713679825,4.38149523159211,2.3558903979457044
2649,Moisture,EVI,Soil Sensor,Cotton,Yes,19.460702501674007,150.58700762404033,5.6956503499505295,4.806159686685273
2650,Temperature,NDVI,Soil Sensor,Soybean,No,26.041251186216062,184.1584780547736,7.660562958069579,8.221095990837576
2651,Moisture,LAI,Soil Sensor,Corn,Yes,25.779017930824672,58.57694817953998,6.89676978661662,3.5360694694410277
2652,Moisture,EVI,Drone,Corn,Yes,25.19994316661937,139.54459485746642,7.262463661388111,6.631058911498828
2653,Moisture,LAI,Weather Station,Soybean,No,16.97989870603822,135.35698623405113,7.487655955034546,4.70040974159776
2654,Nutrient,LAI,Weather Station,Cotton,Yes,19.077065113701046,55.351162454079855,7.890510965585676,3.1089861276940716
2655,Moisture,EVI,Weather Station,Cotton,No,21.899367146829405,127.02831153687254,7.0529862940566925,5.628224028545728
2656,Nutrient,EVI,Soil Sensor,Soybean,Yes,29.478811671465145,141.42804669648865,6.433631687757918,8.177180413353609
2657,Nutrient,NDVI,Weather Station,Corn,Yes,16.550945418769857,78.69397613031609,5.461703521208989,8.492431330505298
2658,Moisture,NDVI,Weather Station,Soybean,Yes,28.462877754337153,90.99943746869944,4.726572946230864,8.61867578689513
2659,Nutrient,LAI,Weather Station,Cotton,No,15.387138363609882,146.05210194466054,6.746639495933177,4.047020312994815
2660,Moisture,LAI,Soil Sensor,Cotton,No,29.781489309474093,120.24514213999375,7.979799944487768,8.141104582441777
2661,Temperature,NDVI,Weather Station,Soybean,Yes,23.405273736551834,178.702048635249,5.869434738475676,2.9096060959801706
2662,Temperature,NDVI,Soil Sensor,Corn,No,19.270229607171018,101.35726490137824,6.89471747237123,7.64582591118595
2663,Temperature,EVI,Weather Station,Soybean,No,22.267808561272098,89.99894875823017,5.980369799972625,9.53545983645355
2664,Temperature,NDVI,Weather Station,Corn,No,15.450623380804135,197.7298910517264,5.7277336934539065,1.1236945122186146
2665,Nutrient,NDVI,Weather Station,Corn,Yes,15.483477150229332,186.6703655195125,5.64122245423966,4.963275380609183
2666,Moisture,LAI,Soil Sensor,Soybean,No,12.271090876869877,54.34891174984698,6.01849873172679,6.829938895726041
2667,Moisture,NDVI,Soil Sensor,Soybean,Yes,12.281005954107975,165.6092922959849,5.4675826474615,7.3159819343879775
2668,Moisture,LAI,Weather Station,Corn,Yes,16.953434829378224,66.55021607378045,6.995093287287231,2.5847898244228196
2669,Temperature,NDVI,Drone,Corn,Yes,25.257109557927432,54.12277922440564,7.497088106366066,9.749649477147335
2670,Temperature,EVI,Soil Sensor,Corn,Yes,22.159423351963248,91.05432739495234,7.531541226580737,6.537388311738757
2671,Moisture,NDVI,Soil Sensor,Corn,Yes,12.051691206620417,90.40188185916564,4.910794853703304,2.47906541105441
2672,Temperature,NDVI,Weather Station,Cotton,No,27.04473049951822,172.8978143520447,7.583636554925963,1.1847026054126375
2673,Moisture,NDVI,Drone,Soybean,No,22.027352539801328,156.6000868914253,5.36620492742042,8.049377789107982
2674,Moisture,LAI,Weather Station,Corn,Yes,29.217111535695594,197.24141409980214,5.23723066194119,1.7173426550091317
2675,Moisture,EVI,Soil Sensor,Soybean,No,23.40370934822415,156.72693504677278,6.907024229592944,2.2694582896321287
2676,Moisture,NDVI,Soil Sensor,Corn,No,13.503497274083621,112.7383329884072,5.218785360345158,6.1734702417012155
2677,Moisture,LAI,Weather Station,Soybean,No,19.475667246156444,154.8391491417825,4.21186562243884,6.431549531046578
2678,Moisture,EVI,Weather Station,Soybean,No,22.969951950944083,199.91886007796032,5.494471089241232,7.1819840673315865
2679,Moisture,LAI,Drone,Corn,No,10.565294020999554,156.52128238437922,6.885862401433396,4.541626113972587
2680,Temperature,LAI,Drone,Corn,No,10.298205283096157,164.25220339704774,5.307833681080706,7.9650880207014065
2681,Moisture,EVI,Soil Sensor,Soybean,No,12.588060011971358,190.75475227853892,6.518236223980586,9.769227396542998
2682,Moisture,NDVI,Drone,Soybean,Yes,15.033288700909415,67.0476891967525,6.640477777052522,3.4398544877189474
2683,Temperature,LAI,Drone,Soybean,Yes,18.59098247041351,155.71764401715905,6.934944046905425,7.327257548841513
2684,Temperature,LAI,Soil Sensor,Cotton,Yes,19.748809475195767,177.62089369511733,7.588521865243745,9.356217871556412
2685,Temperature,NDVI,Soil Sensor,Corn,No,12.760552178757935,193.15679003313394,5.730257997073726,7.176580863553384
2686,Moisture,NDVI,Soil Sensor,Cotton,No,23.467831582316617,81.6453934567549,4.665728306649829,7.1299854877983355
2687,Nutrient,EVI,Soil Sensor,Cotton,Yes,21.922761233930697,125.58935115863663,5.275702861727558,3.0139531217668596
2688,Nutrient,EVI,Weather Station,Corn,No,15.889281976823204,152.08322714667227,5.728669020695944,5.8161718028772365
2689,Temperature,EVI,Soil Sensor,Corn,No,10.27319766870584,87.12015942520063,6.855565877312452,6.062705592441222
2690,Nutrient,NDVI,Soil Sensor,Cotton,Yes,11.552958307065815,140.0709294875411,4.0524885022465345,7.301166062103575
2691,Temperature,LAI,Soil Sensor,Corn,Yes,17.833895510216788,88.6368173746999,5.263141533759516,9.971393049065643
2692,Moisture,LAI,Drone,Soybean,Yes,13.079487023313678,100.0185530797471,7.119370324077267,1.3027944028938587
2693,Nutrient,EVI,Soil Sensor,Soybean,No,17.536392122959416,116.22780447662976,6.683430813322781,1.5870939514073816
2694,Moisture,NDVI,Weather Station,Cotton,No,22.563652090207103,129.37851481198504,6.926959894342421,1.7015506248782688
2695,Nutrient,LAI,Weather Station,Cotton,No,20.94474855758567,117.4048807437726,7.247243077756779,7.686812210400611
2696,Moisture,EVI,Soil Sensor,Corn,Yes,14.623517662747885,123.97932796818938,7.13294287551185,2.2271841559968175
2697,Nutrient,LAI,Weather Station,Corn,Yes,16.876449825175047,94.7883134432439,6.728732664611112,6.602066870413107
2698,Moisture,LAI,Drone,Cotton,No,22.28062396897301,73.8447641033946,5.758646129482362,3.922019901041126
2699,Moisture,NDVI,Soil Sensor,Cotton,Yes,27.217100560868975,57.10249659902591,7.934393315512615,5.1158796058963985
2700,Nutrient,NDVI,Weather Station,Soybean,Yes,25.064268774777545,79.39680837375016,6.276292782360295,2.940968438356725
2701,Moisture,LAI,Weather Station,Soybean,No,21.0680005366683,137.29154622586745,4.8110768374753565,8.794959051740879
2702,Moisture,EVI,Soil Sensor,Corn,Yes,17.245859966329725,167.91731717046986,5.1712514204191375,6.275352917467237
2703,Moisture,NDVI,Weather Station,Soybean,Yes,17.30102555083611,75.38713961643418,6.774249823881879,9.501069372240273
2704,Nutrient,LAI,Soil Sensor,Corn,Yes,27.58834620528792,66.28330366589726,7.698958260797854,6.171366247338966
2705,Nutrient,NDVI,Weather Station,Corn,No,10.784871520810928,162.39355408238754,4.71488051682359,2.1151722753725197
2706,Moisture,NDVI,Drone,Corn,No,29.75965288840522,95.77374958059346,4.329385982983146,2.5378339045462788
2707,Moisture,NDVI,Weather Station,Soybean,Yes,23.287508217031245,192.72491588410287,7.526124192168025,9.901665787310625
2708,Nutrient,LAI,Weather Station,Cotton,No,23.62275398144781,157.14769559155596,7.661111915651338,7.53008677597781
2709,Nutrient,EVI,Soil Sensor,Cotton,No,10.759956746094844,99.01340708645463,5.105517381263597,1.443508750261807
2710,Moisture,EVI,Weather Station,Soybean,No,22.110585497825443,93.43141216905573,5.50914289748496,7.334029045311983
2711,Moisture,EVI,Soil Sensor,Cotton,Yes,19.69556120180894,128.55475794069636,6.640751989991434,4.709557421286505
2712,Moisture,NDVI,Drone,Corn,No,12.11557813788134,61.87170024173142,5.3197200833699,3.7648754814087146
2713,Temperature,LAI,Soil Sensor,Cotton,Yes,15.558440215387181,67.65147689679485,7.508634833080212,2.3865471435748082
2714,Nutrient,NDVI,Soil Sensor,Soybean,Yes,27.806289124273025,76.37868219742887,4.430314810855451,8.559135591009092
2715,Temperature,EVI,Weather Station,Cotton,No,20.99976831731906,166.20853899568402,4.151928883840781,1.5745724109019061
2716,Nutrient,EVI,Drone,Corn,Yes,18.268331503478173,127.07860389036837,4.833944826971158,3.608519161416763
2717,Nutrient,LAI,Soil Sensor,Corn,No,11.453643116816218,51.58506841616644,5.1443511128198764,3.7574460444313393
2718,Nutrient,NDVI,Weather Station,Soybean,No,24.28243054804611,151.02747912081634,4.4517063651555,2.448147555671503
2719,Nutrient,EVI,Weather Station,Soybean,Yes,24.05701646792065,113.55352679907456,4.2627617173625865,5.5736639495818325
2720,Nutrient,LAI,Soil Sensor,Soybean,Yes,22.28087213945127,126.62785474456969,7.022430854007193,1.1053236412980336
2721,Nutrient,NDVI,Weather Station,Corn,No,20.205252924412985,82.11743651194033,4.6571062636090295,3.708779638693682
2722,Nutrient,NDVI,Soil Sensor,Cotton,No,18.675688044147453,132.76733425911556,7.655688796265216,9.402664996297576
2723,Temperature,EVI,Soil Sensor,Cotton,No,21.865421859759845,196.87298596272328,5.471998645792384,3.7947661240780515
2724,Moisture,EVI,Soil Sensor,Soybean,No,14.667909034568133,61.016703650864216,6.682423238885382,4.244134483960765
2725,Moisture,NDVI,Drone,Cotton,Yes,28.825181283552954,92.5876099496646,4.9016084590752005,5.258485434106644
2726,Temperature,NDVI,Soil Sensor,Cotton,Yes,21.775890583604593,86.44963892912446,4.961291073967468,6.055240373663272
2727,Temperature,EVI,Weather Station,Soybean,Yes,16.22384888708753,87.28239661267693,6.298836811470301,8.278377803386697
2728,Temperature,NDVI,Drone,Soybean,No,18.993597017703145,106.8059536348066,6.2425717005839445,2.7128910084041586
2729,Temperature,EVI,Weather Station,Corn,Yes,26.113695777537846,172.7164677116251,7.074916912048325,8.845717394733015
2730,Nutrient,NDVI,Drone,Corn,Yes,13.23232121460595,186.9288034946581,7.031253222777064,7.817944214295005
2731,Moisture,EVI,Drone,Corn,Yes,15.856712449205208,80.332263118846,6.682751058654644,7.503853011953997
2732,Nutrient,LAI,Drone,Corn,Yes,23.59016045473111,131.4424906922169,5.796522263573964,1.7812411634317171
2733,Moisture,EVI,Drone,Cotton,No,16.309784129644477,145.53484582482204,7.562561545122469,1.1947662097712621
2734,Moisture,EVI,Weather Station,Cotton,Yes,25.85003363722932,128.27412115457673,6.490313960885195,6.346114308172756
2735,Temperature,LAI,Soil Sensor,Corn,Yes,12.609069743547217,115.11145912953793,7.960793961849429,8.76820566270845
2736,Nutrient,NDVI,Weather Station,Corn,Yes,25.25372340909217,78.79632587888568,7.277479271737434,6.259973177265723
2737,Temperature,LAI,Soil Sensor,Soybean,Yes,11.367034297011324,123.23290387988578,4.177239244953305,2.9191137890097774
2738,Nutrient,EVI,Weather Station,Cotton,No,10.251852253349895,110.18222415669933,5.282375628321271,1.814679081542919
2739,Moisture,NDVI,Drone,Cotton,No,27.96447037664324,169.33450437534043,6.287502865883807,7.296368075359615
2740,Temperature,LAI,Drone,Corn,Yes,21.626784338645972,164.54065387444928,6.885878151485949,7.495932495860286
2741,Temperature,NDVI,Soil Sensor,Cotton,No,17.036537941736228,70.0998021808506,6.201345991047766,2.552785306183978
2742,Moisture,NDVI,Soil Sensor,Soybean,No,14.651892739277008,63.27785788446013,7.144521689848727,1.2537128394688266
2743,Moisture,LAI,Weather Station,Soybean,No,22.337715665216322,186.22309148412543,5.130622611029379,4.674551619008773
2744,Moisture,NDVI,Soil Sensor,Cotton,No,20.180043670734765,130.32625834467467,4.7356482049313,6.244468319197199
2745,Temperature,LAI,Weather Station,Corn,Yes,29.831955510599705,178.6701405923886,4.215666735159081,7.354021686104721
2746,Nutrient,EVI,Soil Sensor,Cotton,No,29.664319733074915,58.722668084960176,6.293254978286088,8.289505082376126
2747,Temperature,NDVI,Soil Sensor,Soybean,No,22.700491322832193,128.97734247824454,6.7543980827019805,6.494836845760591
2748,Nutrient,EVI,Soil Sensor,Corn,Yes,18.857410122117813,130.91397718643546,5.304598868477447,1.9979254773863653
2749,Temperature,EVI,Drone,Cotton,Yes,19.82281938269324,179.1053048813225,6.454336739423507,7.143235049281733
2750,Temperature,NDVI,Drone,Corn,Yes,23.64958132473724,64.64149973445612,4.2086289234133165,9.85758978605394
2751,Moisture,LAI,Weather Station,Corn,Yes,12.031490884707628,86.06683455138639,4.397173385187214,9.150261261376635
2752,Nutrient,NDVI,Soil Sensor,Soybean,No,16.567041476214364,110.98074708305197,6.807019089033993,8.845020183425614
2753,Temperature,EVI,Weather Station,Corn,Yes,11.505444820072077,179.87622131299133,5.472278820869195,3.719531380225068
2754,Temperature,EVI,Soil Sensor,Cotton,No,11.467215190338392,190.83249726058506,6.685336124412022,7.757093588086006
2755,Moisture,LAI,Drone,Corn,No,13.916784837884675,198.9086929390442,7.326884481119672,8.659931013686311
2756,Moisture,NDVI,Drone,Corn,Yes,19.705065091864537,193.87902296877823,7.4104897499044675,7.104935841681368
2757,Nutrient,EVI,Soil Sensor,Cotton,Yes,25.695486423255787,50.891263376653164,4.688670581857804,3.2550558091118247
2758,Temperature,EVI,Soil Sensor,Soybean,No,19.70991782331745,57.156251218080804,5.945142289405386,9.584505746874624
2759,Nutrient,EVI,Drone,Soybean,No,16.709532211217393,72.14102287363829,6.935706894529946,5.057374703128083
2760,Temperature,LAI,Drone,Cotton,Yes,11.647059806735163,102.32931451554097,7.095922385067642,2.1682500279929147
2761,Nutrient,EVI,Weather Station,Cotton,Yes,21.00591046366259,174.4877046480438,7.138703922915511,1.988001055516528
2762,Moisture,EVI,Drone,Soybean,Yes,15.425371729663535,183.89842930032208,4.912669337522338,6.827670885691412
2763,Temperature,NDVI,Soil Sensor,Corn,No,22.29868355834295,78.02516094418746,4.770139270895093,4.939386817750652
2764,Nutrient,NDVI,Weather Station,Cotton,No,29.543754782648367,142.9496227429563,6.360049873094784,1.8503548766106725
2765,Moisture,EVI,Soil Sensor,Corn,Yes,12.226286429551003,187.60429775979148,6.964343190952879,7.663281149404852
2766,Moisture,EVI,Weather Station,Cotton,No,14.242507974438798,119.55976038969811,5.276558062136774,8.193926505327578
2767,Nutrient,NDVI,Soil Sensor,Soybean,Yes,19.461890761987494,65.5315357929176,4.418820627449686,7.528740677078062
2768,Temperature,LAI,Drone,Corn,No,29.37227630691859,118.67204751269374,6.86698553164031,2.820347899156116
2769,Temperature,LAI,Soil Sensor,Corn,No,25.43619552539991,106.36923534320859,5.198791325520018,7.207979103964624
2770,Moisture,LAI,Weather Station,Cotton,Yes,27.964583863256603,136.64869940990104,4.665450897246887,1.0965052260494659
2771,Temperature,LAI,Soil Sensor,Corn,Yes,16.674296969515858,115.79880266106555,4.590894113588527,3.746009257105683
2772,Temperature,LAI,Weather Station,Cotton,Yes,29.84076947557189,52.60188902805769,5.259638190106865,4.589393782667893
2773,Temperature,LAI,Soil Sensor,Soybean,No,12.056656321283148,199.09966001205066,6.3707122636549816,8.517222539969513
2774,Moisture,LAI,Drone,Corn,No,11.059458120922017,131.53103565958565,5.433608954775266,4.513549357624639
2775,Nutrient,LAI,Drone,Cotton,Yes,27.112052541080562,121.04461332269143,4.082647406373726,1.1014250157045846
2776,Temperature,NDVI,Soil Sensor,Corn,No,28.545297404139724,193.1926057256081,4.387633738711244,4.171117706452085
2777,Moisture,LAI,Soil Sensor,Cotton,Yes,11.811707150922036,73.37905513806157,5.162012988794476,5.490316885233585
2778,Moisture,LAI,Soil Sensor,Cotton,No,12.26854853491683,78.38564038178724,6.6388179285883675,9.54104308005496
2779,Nutrient,LAI,Weather Station,Cotton,Yes,10.663483155115475,171.2022123594175,4.394060293874135,9.469308734105903
2780,Temperature,EVI,Soil Sensor,Soybean,No,12.090151252854483,89.12466200375133,6.242627414002728,2.627866343992704
2781,Temperature,NDVI,Soil Sensor,Corn,No,14.188396336005617,169.88406594372904,4.479543483296017,2.666318875655064
2782,Nutrient,NDVI,Weather Station,Soybean,No,29.40153237820002,90.73002243627539,4.846461309397526,2.4704331081809543
2783,Nutrient,NDVI,Drone,Cotton,No,23.35720444479361,54.978144533750225,4.688754110223051,8.10029739172693
2784,Moisture,LAI,Soil Sensor,Cotton,Yes,25.57106051037084,127.5522085830074,4.268914542283242,1.0541983633156573
2785,Moisture,LAI,Soil Sensor,Soybean,No,25.52278807383044,79.5029651190292,6.685319269546361,2.144594783726896
2786,Nutrient,EVI,Drone,Soybean,Yes,20.70147499558429,163.67694393987068,5.853614189544138,5.841636684796891
2787,Temperature,NDVI,Drone,Corn,Yes,25.949779554260346,146.1799449848222,7.324213763589353,3.22805860198089
2788,Moisture,LAI,Weather Station,Cotton,Yes,21.91615064779939,188.54040019668767,4.395563359929268,1.8312081241533589
2789,Moisture,NDVI,Soil Sensor,Soybean,Yes,16.29092195206715,167.44825358986037,4.578931733352289,4.238902111004509
2790,Temperature,EVI,Soil Sensor,Cotton,No,21.222202175368015,77.11639322610903,5.2258309254018025,3.467868445542203
2791,Moisture,EVI,Weather Station,Cotton,Yes,20.67017172269027,170.02373549971946,7.063463947755233,5.599938758628561
2792,Temperature,EVI,Drone,Corn,No,26.469061075186413,146.2605567221035,5.223035292622795,9.813102344471762
2793,Temperature,NDVI,Weather Station,Corn,No,29.63454434763318,150.34274626409373,5.633674829994771,2.118741731334266
