,Climate_Type,Soil_Type,Irrigation_Method,Crop_Type,Pest_Control_Method,Average_Temperature_Celsius,Rainfall_mm,Soil_PH,Crop_Yield_Tons_per_Hectare
3754,Tropical,Sandy,Sprinkler,Maize,Organic,26.973373512374195,108.68272475621316,5.2560850023335615,3.6230327508875773
3755,Tropical,Clayey,Flood,Rice,Chemical,13.258322095305815,195.6942367959406,5.809379411998579,7.0166804354944885
3756,Tropical,Sandy,Flood,Maize,Organic,15.417721100527494,102.67067203934845,7.403197513278455,8.453217104226624
3757,Tropical,Sandy,Drip,Wheat,Organic,10.866912398546516,180.17418705970542,7.113449055178138,2.7287828412042177
3758,Arctic,Sandy,Flood,Wheat,Chemical,17.288536226705023,63.98172061623043,7.404984494023504,6.066820545417535
3759,Arctic,Loamy,Drip,Maize,Chemical,17.598190896482407,100.12757635632045,5.0878284596413135,4.310346259729323
3760,Temperate,Clayey,Sprinkler,Wheat,Chemical,26.10541194414502,102.64299870910693,6.373844889807344,5.5520008754145564
3761,Arctic,Clayey,Flood,Maize,Organic,23.06261340579312,57.740381466347024,5.132996249109498,6.586820576050545
3762,Arctic,Loamy,Sprinkler,Rice,Chemical,18.734451163113334,67.86414952801324,4.436092642877973,9.0423983681381
3763,Tropical,Clayey,Drip,Maize,Organic,23.042279572474964,78.97478166826565,6.736790973898723,2.7306340104455264
3764,Tropical,Sandy,Sprinkler,Maize,Chemical,11.055667010313822,175.67233862151693,4.5719902047817556,1.7830592835045431
3765,Arctic,Clayey,Sprinkler,Maize,Organic,13.605430720367522,59.51029849097096,6.670791046825886,6.644907271408172
3766,Temperate,Loamy,Drip,Maize,Chemical,22.5389571048351,94.80513520165809,6.5918572196216365,4.547177638953638
3767,Tropical,Sandy,Sprinkler,Rice,Chemical,22.827336384506047,51.526250388390125,7.240993777696068,2.466124239636897
3768,Arctic,Loamy,Sprinkler,Rice,Organic,25.482693174148544,154.34416181045373,4.558218418254258,2.0537845061936024
3769,Arctic,Sandy,Sprinkler,Rice,Chemical,18.059995181072043,143.04546350650696,7.133920594035244,6.030188081866268
3770,Temperate,Sandy,Flood,Maize,Chemical,24.451081932323124,146.7473393079713,7.997106103784948,3.70423535075376
3771,Temperate,Clayey,Sprinkler,Rice,Chemical,23.679606651203787,106.1574177071928,7.404169794343609,9.976837416273801
3772,Tropical,Sandy,Drip,Wheat,Chemical,29.26786756739698,81.24017319013535,7.0072483053106644,4.653107373976425
3773,Temperate,Loamy,Flood,Rice,Chemical,14.302604528493584,158.048031992905,6.648661418778831,2.9105794788866444
3774,Arctic,Clayey,Flood,Maize,Organic,21.03359127505279,171.66768091110427,5.687125938741717,6.6596414060555
3775,Arctic,Loamy,Drip,Wheat,Organic,22.035288842209386,70.79022471473027,6.922000671566408,3.198294007214562
3776,Temperate,Sandy,Sprinkler,Maize,Chemical,29.972957698684414,123.0244141906132,6.896712140561813,5.44677438908045
3777,Temperate,Loamy,Flood,Wheat,Chemical,14.023682843333034,87.30735229682938,6.525993130749153,5.3431856534890665
3778,Temperate,Loamy,Flood,Maize,Organic,20.464360399345843,75.21602918092006,7.185113513191314,5.082018667441635
3779,Temperate,Sandy,Flood,Maize,Organic,16.92370615427278,160.14879702424986,5.795055553707339,8.164771266426175
3780,Tropical,Clayey,Sprinkler,Wheat,Chemical,20.517859371579995,130.71454032092555,4.485010848529562,2.949517013195655
3781,Temperate,Loamy,Flood,Rice,Organic,14.642572042062119,82.42779985680016,6.23627091043695,9.138765745634231
3782,Tropical,Sandy,Drip,Wheat,Chemical,10.952247568549762,96.50000168173176,5.0601741148453705,8.12206452892181
3783,Arctic,Clayey,Sprinkler,Wheat,Chemical,21.451309077953777,194.99805069916135,5.5377323897166,3.998101278189914
3784,Temperate,Clayey,Drip,Wheat,Chemical,16.71708631721664,177.3019347062835,4.069659615764904,2.625422556521247
3785,Tropical,Clayey,Drip,Wheat,Chemical,13.638828034968673,181.99201143096926,5.531162351671533,3.5158152205606714
3786,Temperate,Loamy,Flood,Wheat,Organic,16.478711321560674,119.0018145621062,7.235204424541818,3.993726222181705
3787,Arctic,Loamy,Flood,Maize,Organic,10.9856040289549,143.57108958813126,6.170889467753019,6.01239851926342
3788,Arctic,Loamy,Flood,Maize,Organic,29.008844681802067,106.51516103066174,4.039202107735884,1.4173135193228512
3789,Arctic,Clayey,Drip,Rice,Chemical,21.62295829946521,61.65679635333358,5.879375280959389,9.229232168668478
3790,Temperate,Loamy,Sprinkler,Rice,Organic,26.295373626940496,110.16039659851738,5.16580659058163,1.8880737099499987
3791,Temperate,Sandy,Flood,Wheat,Chemical,18.462363950954607,139.0971129810717,5.9102026215886845,3.5134605469003133
3792,Tropical,Loamy,Flood,Rice,Chemical,28.066293351323715,93.0716406152197,5.618770885791508,1.9835869415766991
3793,Arctic,Loamy,Drip,Rice,Organic,19.666364431045068,177.19258620911236,7.727916878229526,3.3100554387309415
3794,Temperate,Clayey,Sprinkler,Wheat,Chemical,21.47890644401339,72.66502387618979,4.164709195852064,8.539064367479275
3795,Arctic,Loamy,Drip,Maize,Chemical,19.835879601253136,105.06936341553799,6.734352045127729,6.5365823024491805
3796,Arctic,Sandy,Flood,Maize,Chemical,24.66556591735303,68.73558579863044,7.4041063852069655,3.045909025805326
3797,Tropical,Clayey,Drip,Rice,Organic,21.33312155204125,110.7248200977838,7.836954338601902,8.845826768194039
3798,Tropical,Sandy,Flood,Maize,Chemical,15.431978471607955,55.94919574614057,4.710544906177184,8.206408532966364
3799,Tropical,Clayey,Sprinkler,Maize,Organic,12.910790626452926,90.88240925924681,6.125219207864776,7.782843540894225
3800,Tropical,Clayey,Drip,Rice,Chemical,22.122487777659554,110.11028826705255,4.174358309268848,8.628694285471415
3801,Arctic,Loamy,Flood,Wheat,Organic,19.783599230940723,121.72480449150373,5.9967340978203545,6.576847133664836
3802,Tropical,Sandy,Flood,Rice,Chemical,11.919513933922259,131.55445377127128,4.501832358163927,5.512936241901091
3803,Tropical,Clayey,Flood,Rice,Organic,17.91234931586537,91.24866946848783,7.351586698794854,4.365415235542505
3804,Tropical,Loamy,Flood,Rice,Organic,20.295528440009072,128.45620019223085,4.455480010421459,3.0138761836692853
3805,Tropical,Clayey,Drip,Wheat,Chemical,26.5378646765118,126.35069323430898,6.053153441545981,6.016704918822054
3806,Arctic,Clayey,Flood,Wheat,Chemical,11.522021116667247,97.42670763143127,6.084384275971015,9.005431111426795
3807,Tropical,Clayey,Drip,Wheat,Chemical,16.969906964920057,174.53004959847175,7.886601991726422,6.345836100930925
3808,Arctic,Clayey,Flood,Wheat,Chemical,26.45312245420771,131.84616898903477,6.619922776155553,9.27646175548573
3809,Temperate,Clayey,Drip,Rice,Organic,22.968478635431573,99.84045781198175,5.151361172307208,4.212256326338472
3810,Arctic,Clayey,Drip,Maize,Chemical,15.799166436075735,192.10077681211646,4.963197239752554,7.256241752747479
3811,Arctic,Loamy,Flood,Rice,Organic,26.906702440452847,176.76686196067413,4.51299282258026,6.83798925216377
3812,Tropical,Clayey,Flood,Wheat,Chemical,19.865871611253848,197.38817173277013,7.026058896196238,7.0339045965646765
3813,Temperate,Sandy,Flood,Maize,Organic,19.96703782620921,153.83508119681312,6.7630266247293545,6.805378110167133
3814,Temperate,Loamy,Flood,Rice,Organic,29.531746784007687,106.73343582590704,6.439508509232423,2.994892074434051
3815,Temperate,Sandy,Sprinkler,Maize,Organic,28.942330064727567,92.12910000185184,4.163361771799954,2.2923180845483406
3816,Temperate,Clayey,Flood,Wheat,Chemical,17.170653667396877,149.49767655117216,7.0513154655771775,9.807654306088528
3817,Arctic,Sandy,Flood,Maize,Chemical,12.811582573261646,197.12248737429556,6.567550308593917,1.4076561595825108
3818,Temperate,Clayey,Flood,Maize,Organic,16.513334645561883,144.00726201557734,7.855555472441953,5.209628383254433
3819,Arctic,Clayey,Drip,Wheat,Organic,10.60966520622776,182.24224114847573,6.348808519507248,4.825722854276757
3820,Arctic,Loamy,Flood,Maize,Organic,10.415357734207824,99.36551465716529,5.215807626646832,4.240170623935686
3821,Arctic,Loamy,Drip,Rice,Organic,17.910442725028382,111.04306737113833,5.5260822087572805,8.037854682190385
3822,Temperate,Clayey,Drip,Maize,Organic,28.82039645394468,185.94128593840298,4.70336282151293,7.708152594812644
3823,Tropical,Loamy,Drip,Rice,Chemical,27.427146824644154,163.53000529367282,6.891656728805541,9.147024311769464
3824,Tropical,Sandy,Drip,Maize,Organic,20.22885667835246,197.21154805518586,6.830886640086901,4.5593877356823
3825,Temperate,Loamy,Sprinkler,Maize,Chemical,21.304527623416615,166.21463145983628,4.802600061910705,6.077615751365137
3826,Tropical,Loamy,Flood,Wheat,Chemical,10.11866993492113,117.27735608273477,4.633957292729114,9.030763426079085
3827,Tropical,Sandy,Drip,Wheat,Chemical,14.31002311667531,129.66020297335444,4.308019732808779,9.944632565698459
3828,Arctic,Loamy,Flood,Rice,Organic,10.495482538687675,185.0773238694705,7.647902974727034,9.723649261288195
3829,Arctic,Clayey,Drip,Wheat,Organic,25.090790653907753,132.74701041470718,4.9322793347794045,7.460594841418607
3830,Temperate,Sandy,Sprinkler,Wheat,Organic,12.912915920529954,88.30960612466677,5.376654107007216,2.2890480202916166
3831,Temperate,Clayey,Drip,Wheat,Organic,27.380942049536337,115.34297191549241,5.1220180335099625,1.2086741061372392
3832,Tropical,Sandy,Flood,Wheat,Chemical,22.866486273515765,127.44739832736768,5.654498410443164,8.426965207626477
3833,Arctic,Clayey,Flood,Wheat,Chemical,14.588373530314268,64.50797503266944,6.856195197529933,8.568478220426428
3834,Temperate,Clayey,Sprinkler,Rice,Chemical,13.154406341664995,161.56440113793354,7.482382534905138,7.7172481743712265
3835,Temperate,Loamy,Flood,Rice,Organic,22.55249401846106,66.40309000324595,4.730394998114161,3.519311373992981
3836,Temperate,Clayey,Flood,Wheat,Organic,28.01673960564647,110.73765700532084,6.74564937496466,6.75836073638674
3837,Temperate,Loamy,Drip,Wheat,Organic,24.36720437828763,170.69336623106068,5.410248568969941,3.846235976337468
3838,Temperate,Sandy,Flood,Rice,Organic,16.970933032067553,120.13555424199454,7.922108673189172,5.055834214908322
3839,Temperate,Clayey,Drip,Maize,Organic,21.747671905372943,176.30232795777619,5.195676637136307,4.441915764824595
3840,Tropical,Clayey,Sprinkler,Rice,Organic,16.21523390744843,101.28219830841725,4.028771824031439,9.2227607811105
3841,Arctic,Sandy,Flood,Maize,Chemical,29.98299133557318,193.6454440997653,6.062559896079381,3.10741597669488
3842,Arctic,Sandy,Drip,Wheat,Chemical,24.976783769237024,81.42026477078534,4.602924337103751,6.198498141163752
3843,Temperate,Clayey,Flood,Wheat,Organic,22.287632795135075,55.739621748395194,4.177977707273596,4.2488337613047324
3844,Arctic,Sandy,Drip,Rice,Chemical,18.465182855316584,180.86398144856278,6.793076927790834,6.967640007228032
3845,Arctic,Loamy,Sprinkler,Wheat,Chemical,22.363045805191145,162.83040739256123,6.9290371300338265,6.0810682705972745
3846,Arctic,Sandy,Drip,Maize,Chemical,16.832321249346695,84.79757556010591,5.84279605246601,9.315799132293465
3847,Temperate,Sandy,Flood,Maize,Chemical,10.577296789160615,197.71124107050107,6.707542067026309,1.9145093653109186
3848,Temperate,Clayey,Drip,Rice,Organic,17.901770447132655,125.34201939027918,6.152957792988536,2.9857675578108704
3849,Arctic,Loamy,Flood,Maize,Chemical,28.60961639159734,192.65981602162452,6.519204430887727,7.897131674479502
3850,Arctic,Sandy,Sprinkler,Rice,Organic,22.526021895477317,125.7543157080499,6.386815892751844,4.319081559053591
3851,Temperate,Loamy,Drip,Rice,Organic,11.679114061418032,120.78118801569366,6.66329105622237,2.4920540760585155
3852,Tropical,Loamy,Flood,Maize,Chemical,27.699872267900517,117.37078057166975,4.798522594692685,5.529891333208489
3853,Arctic,Loamy,Flood,Maize,Organic,15.377496986830296,100.23129141994252,5.0748264801468,6.8692785545024755
3854,Tropical,Clayey,Flood,Maize,Chemical,14.875389861654549,130.05522457648277,5.759852598030768,1.4034404273814873
3855,Arctic,Sandy,Drip,Maize,Organic,15.941819375606416,117.88319929228518,5.784512037676746,3.6245970043070024
3856,Tropical,Clayey,Drip,Maize,Organic,21.54404472251915,55.51203149353312,7.097646846347617,8.284802839264387
3857,Tropical,Sandy,Drip,Maize,Chemical,20.893761868679533,89.06528501352537,5.469574636918129,5.682201099491748
3858,Tropical,Sandy,Sprinkler,Maize,Chemical,19.828275092457634,81.96842001583376,4.6500206242367295,1.3184129365598798
3859,Temperate,Clayey,Flood,Wheat,Organic,24.35073727025254,180.11534034815998,5.005863881964304,3.5375590474723078
3860,Tropical,Loamy,Flood,Rice,Chemical,16.330754626699182,139.8304965840262,4.858934009536913,6.752265903814792
3861,Tropical,Loamy,Sprinkler,Rice,Organic,25.641290431448624,164.5524650674591,6.9266400770240875,2.7942352262022228
3862,Tropical,Sandy,Sprinkler,Maize,Chemical,13.506433567571982,193.52390566239208,5.881358458503929,8.446522655974729
3863,Arctic,Clayey,Drip,Rice,Organic,25.652415781540185,146.6058908789615,6.834522791883934,7.089183163752978
3864,Tropical,Loamy,Drip,Maize,Organic,23.27620210500566,197.39149871071166,5.664878723030508,5.242411548530138
3865,Arctic,Loamy,Drip,Wheat,Organic,23.66416619095173,96.76460774781944,7.558942410015621,9.240614029601064
3866,Tropical,Sandy,Drip,Rice,Organic,19.6310679425452,77.94007734693407,7.934081230890938,4.526206938321955
3867,Tropical,Sandy,Drip,Rice,Organic,23.340030653617294,110.49648319893672,6.6793700348104466,3.1156606950767674
3868,Temperate,Clayey,Drip,Wheat,Chemical,11.595940931189148,120.6199122403712,7.455250228944875,6.952626932740308
3869,Arctic,Sandy,Sprinkler,Wheat,Organic,27.031022340987345,184.30423142788777,6.031733068688251,6.159656687231337
3870,Tropical,Loamy,Sprinkler,Wheat,Chemical,11.11094466975292,133.99106585550146,7.738483361415632,4.017231108381026
3871,Arctic,Loamy,Sprinkler,Rice,Chemical,12.974830197429949,93.82714991270255,7.326345942691312,4.092981051915794
3872,Arctic,Loamy,Flood,Rice,Organic,21.535794169944726,161.39514243012815,7.967114287064156,4.583892777706916
3873,Temperate,Loamy,Flood,Wheat,Organic,24.78822910913383,125.87479057086064,6.492374941311122,3.6202471073143236
3874,Temperate,Clayey,Drip,Wheat,Chemical,11.525031286925069,74.31979179127552,7.116826961072914,7.392172657248302
3875,Temperate,Clayey,Sprinkler,Wheat,Organic,28.415296282446395,136.52296813868782,6.1714725599128535,6.862225645460848
3876,Temperate,Sandy,Flood,Wheat,Organic,29.472152976013973,186.70918052109258,5.036480417085691,4.966998872917534
3877,Temperate,Sandy,Flood,Wheat,Chemical,22.11900346015422,176.39339262137304,5.419020684519031,4.580692082013135
3878,Temperate,Sandy,Sprinkler,Maize,Chemical,19.624869107536732,138.02149589529967,7.5760216589252645,4.285461424237345
3879,Temperate,Clayey,Flood,Wheat,Chemical,24.827899445594994,106.56247608274822,4.223791786394482,3.5512148925302816
3880,Temperate,Loamy,Flood,Maize,Chemical,16.567147046544108,63.04681265963167,6.365919544297633,1.7712699684135345
3881,Tropical,Sandy,Sprinkler,Rice,Chemical,19.86528868210213,120.44733849974357,5.489936130016435,3.4138421697025048
3882,Arctic,Loamy,Flood,Rice,Chemical,28.323020536288027,162.8119156294369,5.546770152022223,3.8908121382375853
3883,Temperate,Sandy,Sprinkler,Maize,Organic,29.11310850483067,104.04105795995159,7.538284825655069,5.92915605638809
3884,Temperate,Sandy,Flood,Wheat,Chemical,28.5413823210237,85.31702383274967,7.415289498184906,7.964096581702448
3885,Arctic,Sandy,Sprinkler,Rice,Chemical,15.248961339276804,189.70695789064303,6.395369502289874,4.561319303506285
3886,Tropical,Sandy,Flood,Wheat,Organic,14.649380804335268,173.23335506869887,5.091675389617336,9.502812152668826
3887,Arctic,Sandy,Flood,Wheat,Organic,15.953290118586285,145.7413429130217,5.901825384648096,8.446149670970462
3888,Arctic,Loamy,Sprinkler,Maize,Organic,18.826222247769202,70.5175015880779,5.633173575156864,9.863216630953707
3889,Temperate,Sandy,Flood,Rice,Organic,16.28334825583927,71.73632606092596,5.414472116809981,8.885827369373335
3890,Arctic,Loamy,Sprinkler,Rice,Organic,17.48425591478116,65.48293871836685,4.411142314229186,6.550533543784413
3891,Arctic,Clayey,Sprinkler,Maize,Organic,22.41273904241519,142.44450003391148,6.172455546861281,6.38631359035047
3892,Temperate,Sandy,Flood,Wheat,Chemical,25.250513541879517,67.3344194710004,5.207325191497935,2.1657351407879535
3893,Temperate,Loamy,Drip,Wheat,Organic,24.711163965358338,176.39407982939497,6.643231771710114,7.50159324002411
3894,Temperate,Clayey,Flood,Rice,Organic,26.28847134158304,198.94475027289832,5.276815743302123,6.401861718334042
3895,Temperate,Clayey,Drip,Maize,Organic,10.643688064308044,104.9522277062998,5.7246539725392065,5.562388930563863
3896,Arctic,Clayey,Drip,Maize,Organic,10.954675793575122,118.05047704506461,4.209441496777631,7.239581853015597
3897,Arctic,Loamy,Flood,Wheat,Chemical,25.787659213772585,156.7500765478518,7.97015227962191,4.996430585541943
3898,Tropical,Sandy,Drip,Wheat,Organic,20.66157644649264,190.57295094886487,6.030441533100703,5.714736961674576
3899,Tropical,Sandy,Sprinkler,Maize,Organic,21.562813475242407,184.11406603345776,4.096950376656691,4.585170743229307
3900,Arctic,Loamy,Sprinkler,Rice,Chemical,11.05173720428754,58.63877431247729,6.164922635044576,7.456338040336209
3901,Tropical,Sandy,Drip,Wheat,Chemical,15.106276023425417,75.36077038351475,7.481415997222599,8.889498734930994
3902,Arctic,Loamy,Sprinkler,Maize,Chemical,22.767086097709555,163.18957978366885,7.090208537064811,8.567604452193423
3903,Tropical,Sandy,Flood,Maize,Organic,27.18363780221352,153.3339662048671,6.803626736517817,8.07422744844522
3904,Temperate,Clayey,Sprinkler,Maize,Chemical,28.33966794362805,69.98278910601849,4.557858618396139,1.1240893409009582
3905,Tropical,Sandy,Drip,Rice,Chemical,20.008389916701635,125.30968730023515,6.630948315949889,9.206924174897134
3906,Temperate,Loamy,Flood,Wheat,Chemical,20.90948465476395,167.12219466279436,7.065193512049041,3.4738814865105456
3907,Temperate,Loamy,Sprinkler,Wheat,Organic,26.66099262137982,82.81710233940404,6.289676255861986,8.991765486670383
3908,Temperate,Clayey,Flood,Wheat,Organic,20.752492014947094,180.69314536019994,7.570996018081406,2.7727129278043887
3909,Temperate,Loamy,Drip,Rice,Chemical,20.337170510746347,57.945766223055195,5.107959127139542,4.956811762822635
3910,Tropical,Sandy,Sprinkler,Wheat,Organic,28.101680755219075,167.32926276021107,4.968578798957003,7.744589148942223
3911,Arctic,Sandy,Flood,Wheat,Organic,25.798654421117604,142.37283496848053,7.478278979770584,6.762510507494553
3912,Temperate,Clayey,Flood,Wheat,Organic,28.18145052722589,97.27990199815237,6.50159297196581,4.743297442264869
